District,Year,Crop,Season,Area_Cultivated_Hectares,Average_Temperature_C,Total_Rainfall_mm,Humidity_Percent,Soil_Type,Soil_pH,Nitrogen_N_kg_per_ha,Phosphorus_P_kg_per_ha,Potassium_K_kg_per_ha,Irrigation_Availability,Yield_kg_per_ha,Total_Yield_kg
Kolhapur,2015,Bajra,Rabi,20.98,28.3,407.6,52.2,Sandy,7.79,27.27,41.08,20.48,Irrigated,1545.69,32435.37
Kolhapur,2015,Bajra,Kharif,30.52,34.7,316.4,62.9,Loamy,7.38,81.9,46.67,33.9,Partially Irrigated,1969.35,60098.89
Kolhapur,2015,Cotton,Zaid,38.88,31.7,1150.6,75.8,Sandy,6.27,58.38,37.25,52.85,Irrigated,1638.09,63695.71
Kolhapur,2015,Cotton,Rabi,16.32,33.5,950.7,57.3,Black,7.07,74.71,30.85,35.57,Partially Irrigated,1970.22,32148.85
Kolhapur,2015,Cotton,Kharif,3.61,33.1,924.6,70.1,Black,7.93,52.4,42.45,36.13,Partially Irrigated,1693.7,6106.54
Kolhapur,2015,Groundnut,Zaid,24.74,25.5,764.9,58.8,Red,6.16,26.45,61.44,69.65,Rainfed,1450.36,35884.38
Kolhapur,2015,Groundnut,Zaid,34.97,23.4,330.7,69.3,Loamy,7.06,23.48,61.61,56.37,Partially Irrigated,1212.15,42389.83
Kolhapur,2015,Jowar,Kharif,27.27,33.3,614.2,77.7,Clayey,6.95,52.09,42.99,31.52,Rainfed,1575.64,42974.46
Kolhapur,2015,Jowar,Rabi,12.21,21.3,571.8,42.1,Laterite,7.28,54.94,46.34,24.13,Irrigated,2186.61,26690.61
Kolhapur,2015,Jowar,Kharif,41.01,23.4,430.7,49.9,Black,7.07,61.12,55.01,16.77,Irrigated,2578.03,105729.5
Kolhapur,2015,Jowar,Kharif,2.94,25.4,536.2,58.9,Sandy,7.11,37.57,57.5,30.55,Partially Irrigated,2069.14,6073.88
Kolhapur,2015,Jowar,Rabi,28.42,32.4,308.8,66.7,Loamy,6.95,72.19,51.64,45.47,Partially Irrigated,2375.69,67506.9
Kolhapur,2015,Jowar,Rabi,12.08,29.1,707.5,83.1,Clayey,6.99,81.73,47.5,22.76,Rainfed,1699.87,20540.3
Kolhapur,2015,Maize,Rabi,39.37,26.3,506.1,46.2,Clayey,6.74,85.97,37.93,51.28,Partially Irrigated,3511.07,138248.07
Kolhapur,2015,Maize,Rabi,9.88,27.7,705.2,66.5,Sandy,7.22,97.98,43.8,36.22,Rainfed,2899.74,28649.22
Kolhapur,2015,Rice,Zaid,19.71,21.2,1962.1,41.5,Sandy,6.65,102.13,55.72,51.17,Partially Irrigated,3205.92,63188.96
Kolhapur,2015,Rice,Rabi,18.08,29.6,1547.1,60.4,Sandy,6.31,62.75,36.06,39.53,Irrigated,3699.43,66884.9
Kolhapur,2015,Rice,Zaid,8.96,28.8,1471.3,66.3,Red,6.01,107.86,55.41,67.18,Partially Irrigated,4541.81,40704.92
Kolhapur,2015,Soybean,Kharif,47.75,22.8,489.5,57.0,Laterite,6.62,29.12,84.39,63.26,Irrigated,2744.53,131060.78
Kolhapur,2015,Soybean,Kharif,32.26,24.9,651.5,60.9,Black,6.51,31.79,44.49,39.07,Irrigated,2067.8,66702.92
Kolhapur,2015,Soybean,Zaid,44.22,25.1,595.1,73.6,Loamy,6.35,14.81,115.54,37.95,Partially Irrigated,2337.94,103388.81
Kolhapur,2015,Sugarcane,Zaid,30.24,31.8,2000.7,74.2,Laterite,7.36,169.79,65.52,80.9,Rainfed,49188.76,1487568.67
Kolhapur,2015,Sugarcane,Zaid,22.78,26.9,1698.1,73.5,Loamy,6.59,55.7,47.17,66.81,Irrigated,42353.86,964800.45
Kolhapur,2015,Sugarcane,Rabi,37.79,30.5,2339.2,69.1,Loamy,6.56,255.14,75.79,49.85,Irrigated,67048.55,2533970.91
Kolhapur,2015,Sugarcane,Rabi,36.94,33.6,2233.8,50.1,Sandy,7.67,124.57,92.61,136.42,Rainfed,45202.6,1669578.34
Kolhapur,2015,Sugarcane,Kharif,17.77,31.7,2993.8,89.2,Red,7.23,282.04,83.62,130.98,Irrigated,75055.33,1334012.85
Kolhapur,2015,Sunflower,Kharif,37.09,21.0,484.3,89.2,Laterite,8.02,92.57,41.18,48.0,Partially Irrigated,1220.78,45273.69
Kolhapur,2015,Sunflower,Rabi,41.27,29.4,574.6,53.6,Loamy,6.2,101.37,52.58,58.3,Partially Irrigated,1392.67,57475.18
Kolhapur,2015,Sunflower,Zaid,14.76,26.6,741.8,40.7,Red,7.29,116.7,52.3,46.09,Partially Irrigated,1350.41,19931.34
Kolhapur,2015,Sunflower,Zaid,41.33,26.9,536.1,47.0,Black,6.55,80.66,43.25,66.46,Partially Irrigated,1282.77,53012.17
Kolhapur,2015,Sunflower,Rabi,29.99,26.8,572.2,80.4,Laterite,6.71,85.05,64.03,44.68,Partially Irrigated,1641.5,49225.7
Kolhapur,2015,Sunflower,Rabi,14.16,26.9,361.2,58.2,Loamy,6.72,97.86,90.16,83.39,Rainfed,1365.72,19338.71
Kolhapur,2015,Wheat,Kharif,35.01,21.7,361.9,55.7,Loamy,6.97,152.82,51.55,57.65,Rainfed,2517.83,88137.11
Kolhapur,2015,Wheat,Rabi,18.13,26.9,640.5,53.6,Black,6.11,116.2,54.4,56.29,Irrigated,2666.47,48352.86
Nagpur,2015,Bajra,Zaid,11.54,33.6,522.2,57.3,Clayey,6.22,47.72,24.03,32.11,Partially Irrigated,1377.15,15885.76
Nagpur,2015,Bajra,Rabi,44.03,28.6,360.2,52.8,Red,7.34,36.7,21.95,32.64,Partially Irrigated,1388.4,61137.58
Nagpur,2015,Bajra,Rabi,20.45,35.1,393.5,73.3,Black,7.75,66.68,16.29,36.92,Partially Irrigated,1240.4,25367.57
Nagpur,2015,Bajra,Kharif,43.75,33.1,276.1,76.0,Clayey,6.61,91.05,41.72,35.12,Rainfed,1391.84,60886.49
Nagpur,2015,Cotton,Rabi,36.83,25.6,637.6,74.9,Sandy,7.48,32.81,69.15,55.6,Irrigated,2367.12,87173.41
Nagpur,2015,Cotton,Zaid,12.15,27.4,722.7,72.0,Red,6.32,109.47,45.86,61.21,Partially Irrigated,2151.06,26133.63
Nagpur,2015,Cotton,Zaid,28.65,20.3,875.9,69.6,Red,7.11,80.17,55.12,39.57,Partially Irrigated,1952.89,55959.13
Nagpur,2015,Cotton,Kharif,31.11,27.4,864.5,42.4,Clayey,6.74,111.04,43.17,35.26,Irrigated,2774.39,86315.29
Nagpur,2015,Cotton,Kharif,1.31,27.2,760.6,80.7,Clayey,6.86,18.48,41.02,19.21,Rainfed,928.81,1215.76
Nagpur,2015,Groundnut,Zaid,49.62,14.4,458.8,71.0,Loamy,6.51,28.6,28.38,89.3,Partially Irrigated,1356.73,67327.32
Nagpur,2015,Jowar,Zaid,29.88,35.0,551.2,80.6,Red,6.44,79.25,27.69,33.33,Rainfed,1641.85,49050.28
Nagpur,2015,Jowar,Kharif,27.98,27.4,516.7,57.5,Black,7.46,80.4,26.12,38.19,Partially Irrigated,2923.35,81802.08
Nagpur,2015,Maize,Rabi,7.91,25.2,705.2,65.5,Loamy,5.75,103.64,43.32,53.52,Partially Irrigated,4155.2,32868.5
Nagpur,2015,Maize,Kharif,26.68,24.9,522.6,77.9,Red,7.11,185.69,37.8,58.1,Irrigated,5510.95,147039.33
Nagpur,2015,Maize,Kharif,5.05,24.2,706.5,76.1,Loamy,6.69,77.99,59.01,50.64,Rainfed,2939.73,14856.01
Nagpur,2015,Maize,Rabi,8.9,22.4,649.9,87.4,Red,6.39,51.29,39.87,55.04,Rainfed,2578.87,22948.54
Nagpur,2015,Maize,Rabi,23.62,29.1,476.3,70.7,Black,5.72,71.7,55.45,61.31,Irrigated,3985.74,94125.79
Nagpur,2015,Rice,Rabi,10.08,24.8,1146.2,58.5,Red,6.04,106.15,44.28,0.0,Irrigated,3286.55,33143.51
Nagpur,2015,Rice,Rabi,9.23,24.9,1764.5,61.5,Red,7.15,108.07,52.73,53.06,Irrigated,4916.91,45380.31
Nagpur,2015,Soybean,Rabi,2.24,25.5,335.2,66.1,Black,7.25,34.75,98.34,74.92,Irrigated,2687.63,6011.23
Nagpur,2015,Soybean,Rabi,18.46,27.2,444.4,70.8,Red,5.29,26.59,76.36,53.04,Partially Irrigated,2018.49,37253.83
Nagpur,2015,Soybean,Rabi,24.82,21.7,515.0,43.8,Loamy,6.15,17.98,79.11,65.64,Irrigated,2447.79,60759.12
Nagpur,2015,Soybean,Rabi,6.62,23.0,424.2,73.0,Sandy,7.0,15.46,103.76,14.16,Irrigated,1661.18,11001.44
Nagpur,2015,Sugarcane,Kharif,6.02,26.6,2036.4,55.1,Laterite,6.21,262.15,109.09,130.94,Irrigated,95955.57,577875.14
Nagpur,2015,Sugarcane,Rabi,10.75,28.9,2178.8,71.3,Sandy,6.79,162.1,71.11,108.11,Partially Irrigated,58793.88,632220.69
Nagpur,2015,Sugarcane,Kharif,43.63,28.9,2289.5,49.4,Loamy,6.6,139.53,87.02,108.12,Partially Irrigated,51672.28,2254284.83
Nagpur,2015,Sugarcane,Zaid,7.69,29.0,2098.3,52.4,Red,7.54,250.31,73.7,80.73,Rainfed,53429.87,410993.86
Nagpur,2015,Sugarcane,Zaid,7.9,27.3,2389.9,52.8,Loamy,7.23,148.55,73.3,85.94,Partially Irrigated,52669.72,415949.03
Nagpur,2015,Sunflower,Kharif,8.09,24.9,399.5,51.9,Red,6.34,52.85,38.16,57.7,Partially Irrigated,1207.54,9772.23
Nagpur,2015,Sunflower,Kharif,23.88,19.5,498.9,74.7,Red,5.86,131.62,39.19,24.09,Partially Irrigated,1421.56,33950.36
Nagpur,2015,Sunflower,Rabi,6.2,30.0,536.9,54.5,Sandy,6.99,102.14,46.42,29.06,Irrigated,1319.62,8183.34
Nagpur,2015,Sunflower,Rabi,12.61,27.6,359.6,69.8,Black,6.16,83.87,69.35,39.75,Irrigated,1691.74,21338.71
Nagpur,2015,Sunflower,Kharif,33.75,27.9,475.0,72.3,Laterite,6.38,88.09,35.48,67.63,Irrigated,1750.15,59069.02
Nagpur,2015,Sunflower,Kharif,11.59,23.4,423.9,56.8,Clayey,7.41,94.72,71.7,59.13,Partially Irrigated,1618.26,18753.13
Nagpur,2015,Wheat,Rabi,6.38,18.7,660.1,74.2,Loamy,6.57,119.33,34.88,58.87,Partially Irrigated,2985.02,19054.24
Nagpur,2015,Wheat,Zaid,48.1,20.8,694.7,61.0,Black,7.18,112.94,68.61,30.34,Irrigated,3202.84,154068.43
Nagpur,2015,Wheat,Zaid,5.67,18.2,511.7,56.1,Loamy,6.97,126.36,35.59,42.69,Rainfed,2270.44,12863.59
Nashik,2015,Bajra,Zaid,28.46,36.8,397.5,80.0,Red,6.06,71.32,42.4,32.97,Rainfed,1598.32,45492.53
Nashik,2015,Cotton,Rabi,24.98,34.6,950.4,51.9,Loamy,6.6,113.22,56.86,56.71,Irrigated,2647.88,66152.48
Nashik,2015,Cotton,Kharif,3.18,20.9,471.1,63.0,Red,6.58,119.3,59.24,40.86,Partially Irrigated,1622.41,5156.62
Nashik,2015,Cotton,Zaid,5.52,32.5,843.2,87.3,Laterite,7.97,55.91,55.61,42.29,Rainfed,1696.94,9360.3
Nashik,2015,Cotton,Kharif,38.66,33.9,640.8,86.1,Laterite,7.27,78.38,28.82,37.3,Irrigated,1727.65,66793.97
Nashik,2015,Groundnut,Zaid,17.46,25.3,470.6,42.5,Laterite,6.55,35.27,45.31,96.87,Rainfed,1903.85,33235.18
Nashik,2015,Groundnut,Rabi,28.52,29.9,545.9,67.7,Clayey,6.68,45.58,48.09,74.94,Irrigated,2281.22,65051.14
Nashik,2015,Groundnut,Zaid,9.49,33.0,423.0,73.6,Laterite,6.3,27.17,33.16,66.63,Partially Irrigated,1437.47,13640.74
Nashik,2015,Jowar,Zaid,40.08,20.9,547.5,47.3,Loamy,7.32,86.95,25.09,14.69,Irrigated,1687.63,67639.47
Nashik,2015,Jowar,Rabi,41.81,33.2,386.9,44.7,Laterite,6.36,80.08,33.0,33.6,Irrigated,2677.43,111932.64
Nashik,2015,Jowar,Zaid,43.84,35.0,606.3,74.4,Laterite,6.49,81.15,62.3,43.44,Partially Irrigated,2139.9,93823.71
Nashik,2015,Jowar,Rabi,9.93,26.2,496.3,41.0,Loamy,7.63,87.6,25.0,44.54,Rainfed,2096.83,20822.76
Nashik,2015,Maize,Zaid,2.88,31.2,580.5,69.2,Black,6.19,92.56,50.4,60.27,Irrigated,3583.19,10309.07
Nashik,2015,Maize,Kharif,9.71,25.5,596.8,52.6,Sandy,7.34,99.93,37.73,51.85,Rainfed,2654.49,25780.7
Nashik,2015,Maize,Rabi,29.06,25.1,567.9,44.2,Clayey,6.88,98.41,44.14,53.05,Rainfed,2838.97,82514.35
Nashik,2015,Maize,Kharif,42.02,23.3,496.2,73.4,Black,6.89,121.11,45.44,82.16,Irrigated,5374.54,225841.26
Nashik,2015,Maize,Zaid,38.91,27.1,799.7,63.7,Black,6.76,87.46,31.42,29.53,Rainfed,2353.46,91569.89
Nashik,2015,Maize,Kharif,5.11,28.7,620.8,81.5,Red,6.13,84.97,57.77,34.57,Rainfed,2622.33,13401.47
Nashik,2015,Rice,Zaid,4.59,34.1,1878.7,71.0,Black,5.13,79.51,50.89,66.89,Rainfed,3208.82,14717.56
Nashik,2015,Rice,Rabi,32.61,29.9,1411.7,72.7,Clayey,6.14,46.55,43.38,63.95,Irrigated,4616.42,150549.38
Nashik,2015,Rice,Zaid,25.65,18.4,1083.1,81.8,Clayey,5.94,94.99,73.96,40.03,Rainfed,2979.29,76414.04
Nashik,2015,Rice,Kharif,37.88,30.3,1484.1,54.7,Red,5.65,132.23,63.07,42.97,Irrigated,6277.55,237809.39
Nashik,2015,Rice,Rabi,46.48,34.1,1484.7,43.7,Loamy,6.57,80.71,43.06,51.21,Rainfed,2753.95,128013.29
Nashik,2015,Rice,Zaid,44.91,29.6,1332.5,67.1,Loamy,5.97,57.33,74.54,42.99,Partially Irrigated,3933.58,176645.5
Nashik,2015,Soybean,Rabi,47.7,27.4,295.5,68.6,Sandy,6.03,24.63,67.66,23.76,Irrigated,1646.12,78520.84
Nashik,2015,Soybean,Rabi,2.44,25.8,918.9,67.3,Red,6.17,27.98,51.57,13.93,Irrigated,1298.15,3161.88
Nashik,2015,Soybean,Kharif,12.02,25.0,582.6,78.6,Laterite,6.94,19.09,60.43,56.24,Rainfed,1731.62,20806.86
Nashik,2015,Soybean,Kharif,38.75,23.1,494.6,63.0,Black,5.6,37.1,44.37,54.19,Irrigated,2258.08,87501.32
Nashik,2015,Soybean,Zaid,45.62,25.2,784.5,58.3,Clayey,6.95,28.94,80.47,42.31,Partially Irrigated,1753.29,79984.91
Nashik,2015,Soybean,Kharif,21.62,24.3,561.4,80.0,Loamy,6.38,21.19,64.43,26.73,Irrigated,1977.9,42759.01
Nashik,2015,Sugarcane,Kharif,25.11,30.9,1705.1,49.1,Red,6.52,243.19,74.23,134.32,Rainfed,65629.67,1648109.09
Nashik,2015,Sugarcane,Kharif,1.79,27.1,2780.8,41.1,Loamy,7.13,185.3,87.82,100.23,Irrigated,67146.48,120100.94
Nashik,2015,Sugarcane,Kharif,44.57,29.2,2687.1,77.4,Loamy,8.11,246.37,123.9,129.8,Partially Irrigated,63204.43,2817098.41
Nashik,2015,Sugarcane,Kharif,35.12,40.9,2025.4,50.5,Black,7.1,220.57,106.37,81.03,Rainfed,60541.93,2126249.98
Nashik,2015,Sugarcane,Rabi,44.33,25.6,1548.3,59.9,Clayey,5.97,187.66,85.93,80.39,Irrigated,63628.22,2820644.25
Nashik,2015,Sunflower,Kharif,39.07,29.2,340.7,54.0,Laterite,6.52,87.73,44.73,72.98,Partially Irrigated,1503.85,58749.93
Nashik,2015,Sunflower,Zaid,44.27,23.2,325.3,58.9,Clayey,6.67,60.01,43.05,49.7,Irrigated,1270.52,56250.26
Nashik,2015,Sunflower,Kharif,19.03,20.7,456.9,57.5,Sandy,6.93,87.78,76.43,61.96,Rainfed,1431.02,27230.04
Nashik,2015,Wheat,Zaid,41.53,26.3,483.0,85.5,Clayey,6.75,163.1,89.04,64.99,Partially Irrigated,3999.44,166094.41
Nashik,2015,Wheat,Zaid,33.59,23.1,570.6,88.2,Loamy,7.17,122.55,35.72,38.63,Partially Irrigated,2402.79,80707.3
Nashik,2015,Wheat,Rabi,48.55,20.3,481.1,47.6,Loamy,6.26,104.04,100.68,62.97,Partially Irrigated,4668.22,226656.19
Pune,2015,Bajra,Kharif,27.33,21.0,623.7,62.6,Loamy,7.63,56.74,51.52,26.58,Irrigated,1766.55,48282.52
Pune,2015,Bajra,Kharif,48.73,17.2,429.5,87.8,Sandy,9.0,76.53,15.05,26.88,Irrigated,1724.57,84038.41
Pune,2015,Bajra,Zaid,21.3,29.3,630.9,51.7,Sandy,6.97,34.41,47.46,30.01,Partially Irrigated,1470.14,31308.77
Pune,2015,Bajra,Zaid,26.79,25.0,503.3,47.2,Loamy,8.2,65.53,30.81,29.44,Partially Irrigated,1638.62,43904.92
Pune,2015,Bajra,Kharif,21.49,35.4,514.5,52.1,Loamy,6.98,49.97,37.63,10.6,Rainfed,952.16,20461.24
Pune,2015,Cotton,Rabi,12.33,26.4,1015.8,48.8,Red,6.66,104.72,45.23,46.69,Partially Irrigated,2234.45,27560.64
Pune,2015,Cotton,Kharif,47.89,28.5,975.7,45.6,Red,6.77,79.98,34.8,33.17,Partially Irrigated,1680.28,80476.33
Pune,2015,Cotton,Zaid,48.24,34.7,926.4,56.3,Red,6.78,64.71,46.32,21.49,Partially Irrigated,1356.36,65427.08
Pune,2015,Groundnut,Zaid,38.87,24.6,637.8,78.3,Black,7.2,33.73,61.27,83.11,Rainfed,1822.42,70833.05
Pune,2015,Groundnut,Zaid,8.4,26.8,840.1,43.8,Red,6.01,39.26,22.87,67.07,Rainfed,1571.01,13193.07
Pune,2015,Groundnut,Rabi,18.29,28.2,520.7,56.2,Clayey,6.36,11.09,35.23,90.11,Rainfed,1014.48,18556.23
Pune,2015,Groundnut,Rabi,3.27,28.8,451.2,55.4,Red,6.98,12.16,39.24,71.18,Irrigated,1657.09,5425.52
Pune,2015,Groundnut,Zaid,40.65,29.0,690.2,72.0,Clayey,6.99,17.3,51.72,77.46,Irrigated,2169.7,88188.2
Pune,2015,Jowar,Rabi,15.72,25.7,391.1,71.0,Sandy,7.43,74.9,43.71,50.59,Partially Irrigated,2350.24,36935.07
Pune,2015,Jowar,Zaid,15.46,33.2,575.7,41.1,Red,6.97,56.63,27.13,37.91,Irrigated,1855.43,28688.35
Pune,2015,Jowar,Rabi,18.37,34.5,484.4,72.7,Black,6.67,67.94,43.94,33.16,Rainfed,2255.27,41435.78
Pune,2015,Maize,Zaid,29.3,28.8,740.2,71.8,Loamy,7.17,124.7,47.88,41.96,Rainfed,3738.64,109557.46
Pune,2015,Soybean,Zaid,19.6,18.8,662.1,71.2,Loamy,7.12,10.47,33.18,41.83,Partially Irrigated,1206.99,23662.9
Pune,2015,Soybean,Rabi,34.36,24.8,789.3,53.4,Sandy,6.03,31.61,65.83,80.54,Rainfed,2092.94,71914.1
Pune,2015,Soybean,Rabi,20.77,22.8,818.8,53.0,Black,6.98,28.03,28.21,58.51,Irrigated,2068.7,42957.66
Pune,2015,Soybean,Zaid,27.49,30.9,194.4,53.0,Clayey,7.37,38.74,77.9,69.25,Rainfed,1803.49,49581.92
Pune,2015,Soybean,Zaid,19.46,22.3,461.4,53.1,Sandy,6.66,27.01,57.02,18.52,Partially Irrigated,1531.05,29788.25
Pune,2015,Sugarcane,Zaid,20.23,31.3,1919.4,74.2,Black,7.15,121.61,72.6,132.79,Irrigated,87796.7,1776139.64
Pune,2015,Sugarcane,Zaid,32.62,35.0,1161.9,50.8,Black,6.62,204.56,109.43,76.39,Rainfed,56868.01,1855035.57
Pune,2015,Sugarcane,Rabi,35.48,30.3,2554.4,89.2,Sandy,6.99,192.86,86.13,172.18,Rainfed,60056.54,2130771.21
Pune,2015,Sugarcane,Rabi,8.7,23.4,2174.6,87.9,Clayey,6.99,204.58,96.77,126.83,Irrigated,99387.67,864438.08
Pune,2015,Sugarcane,Rabi,20.87,28.7,1618.9,83.0,Laterite,7.93,135.17,68.18,67.27,Rainfed,41865.17,873667.98
Pune,2015,Sugarcane,Zaid,36.31,34.3,1669.1,77.5,Loamy,7.22,234.72,96.33,139.49,Partially Irrigated,63158.33,2293068.88
Pune,2015,Sunflower,Zaid,46.62,29.4,648.4,50.8,Clayey,6.21,119.15,38.43,54.45,Partially Irrigated,1419.94,66192.58
Pune,2015,Sunflower,Rabi,20.71,21.5,412.2,57.8,Sandy,6.99,83.53,64.71,60.72,Rainfed,1202.74,24903.61
Pune,2015,Sunflower,Rabi,43.87,25.4,459.2,68.3,Loamy,6.9,153.99,52.17,51.92,Irrigated,2218.35,97323.58
Pune,2015,Wheat,Zaid,39.68,21.2,376.5,89.2,Loamy,7.22,100.22,49.65,49.82,Irrigated,3595.17,142665.41
Pune,2015,Wheat,Kharif,20.53,17.9,766.2,84.1,Clayey,7.0,189.25,69.95,53.46,Irrigated,4146.79,85140.59
Pune,2015,Wheat,Zaid,23.27,19.9,479.1,51.3,Red,7.3,82.04,77.92,51.13,Rainfed,2980.66,69363.62
Pune,2015,Wheat,Kharif,44.09,21.0,882.0,51.6,Red,7.31,120.63,87.38,70.01,Rainfed,2323.72,102446.95
Sangli,2015,Bajra,Zaid,38.09,28.2,511.0,47.4,Clayey,7.77,62.9,36.73,26.41,Partially Irrigated,1664.74,63413.02
Sangli,2015,Bajra,Kharif,32.73,27.9,559.2,74.4,Black,6.72,97.07,53.77,22.66,Irrigated,2221.35,72715.5
Sangli,2015,Cotton,Rabi,11.49,27.1,1017.8,48.8,Sandy,6.63,85.7,40.94,43.35,Partially Irrigated,2029.94,23315.98
Sangli,2015,Groundnut,Kharif,48.2,28.4,627.0,43.7,Laterite,6.74,30.49,84.14,78.53,Irrigated,3081.19,148506.72
Sangli,2015,Groundnut,Rabi,42.87,36.0,589.3,65.5,Black,7.13,29.22,48.41,104.25,Partially Irrigated,1597.8,68494.99
Sangli,2015,Groundnut,Kharif,32.7,27.3,718.3,71.2,Loamy,6.42,37.01,39.58,110.49,Irrigated,3073.64,100492.52
Sangli,2015,Groundnut,Zaid,41.27,28.3,422.7,73.8,Clayey,6.91,28.12,47.65,22.9,Partially Irrigated,1311.22,54114.86
Sangli,2015,Jowar,Kharif,17.0,24.6,507.6,82.2,Loamy,6.7,59.48,48.98,30.83,Rainfed,1604.76,27287.51
Sangli,2015,Jowar,Kharif,12.83,27.4,439.3,46.9,Sandy,7.26,73.12,60.4,29.06,Partially Irrigated,2847.8,36534.85
Sangli,2015,Maize,Kharif,4.81,31.3,381.5,54.4,Black,6.41,105.12,36.49,45.21,Rainfed,2186.93,10514.51
Sangli,2015,Maize,Rabi,26.85,20.6,431.1,62.1,Sandy,6.57,131.8,56.14,55.4,Rainfed,2954.73,79344.08
Sangli,2015,Rice,Zaid,27.24,27.4,1928.0,74.1,Red,6.18,22.98,43.29,62.78,Irrigated,3947.23,107510.76
Sangli,2015,Rice,Zaid,9.46,30.5,1471.5,60.5,Red,6.21,132.68,61.4,60.28,Irrigated,6875.18,65066.37
Sangli,2015,Rice,Zaid,45.09,24.1,1294.5,61.3,Sandy,5.76,66.88,52.79,69.29,Partially Irrigated,4402.07,198505.98
Sangli,2015,Soybean,Zaid,22.46,21.7,328.6,85.6,Loamy,6.25,23.97,50.68,53.82,Rainfed,1560.25,35050.26
Sangli,2015,Soybean,Zaid,26.17,21.3,793.7,84.7,Laterite,6.66,27.81,94.67,75.15,Rainfed,2012.21,52666.96
Sangli,2015,Soybean,Kharif,13.28,17.3,530.8,60.3,Laterite,6.27,33.29,58.64,44.67,Rainfed,1622.24,21542.14
Sangli,2015,Soybean,Zaid,27.34,22.4,508.1,65.5,Laterite,7.13,35.62,70.42,44.47,Partially Irrigated,2130.24,58237.26
Sangli,2015,Sugarcane,Kharif,27.53,30.7,1409.9,67.1,Red,7.07,230.05,36.77,83.72,Rainfed,40260.24,1108323.1
Sangli,2015,Sugarcane,Kharif,37.23,25.3,2344.6,61.2,Red,6.97,254.83,94.1,146.95,Irrigated,91394.84,3402435.47
Sangli,2015,Sugarcane,Kharif,26.69,23.3,1597.0,54.9,Sandy,7.09,179.17,102.03,136.3,Rainfed,59968.01,1600546.92
Sangli,2015,Sugarcane,Zaid,38.44,29.6,2250.7,74.4,Loamy,6.11,297.21,95.81,147.53,Irrigated,107992.08,4150963.72
Sangli,2015,Sunflower,Rabi,30.48,29.2,375.2,78.0,Clayey,6.77,57.05,15.36,52.36,Irrigated,1158.71,35312.95
Sangli,2015,Sunflower,Rabi,48.43,33.6,431.7,58.7,Red,7.44,100.51,54.09,85.03,Rainfed,1182.03,57245.26
Sangli,2015,Sunflower,Zaid,7.22,27.1,641.4,55.0,Red,7.94,91.87,40.47,53.56,Irrigated,1610.23,11633.49
Sangli,2015,Sunflower,Kharif,42.3,27.0,433.5,48.1,Sandy,6.42,90.81,34.87,44.86,Partially Irrigated,1166.72,49347.35
Sangli,2015,Wheat,Kharif,17.89,18.7,632.6,68.1,Clayey,6.56,106.18,87.56,55.06,Rainfed,3080.39,55122.3
Sangli,2015,Wheat,Zaid,31.13,17.2,357.3,62.1,Laterite,6.56,158.73,38.01,58.64,Rainfed,2290.5,71303.19
Sangli,2015,Wheat,Kharif,16.52,27.5,587.2,87.6,Black,5.41,135.91,30.28,39.12,Rainfed,1847.58,30523.46
Satara,2015,Bajra,Kharif,20.23,39.9,394.2,54.6,Loamy,7.64,67.66,28.4,29.57,Rainfed,1057.88,21403.22
Satara,2015,Bajra,Zaid,33.54,30.0,370.2,85.6,Laterite,7.63,85.65,39.02,27.63,Partially Irrigated,1789.57,60023.23
Satara,2015,Bajra,Kharif,49.1,28.1,358.3,58.1,Sandy,6.67,45.38,64.26,22.77,Rainfed,1394.35,68463.81
Satara,2015,Bajra,Kharif,23.26,32.4,507.7,55.1,Clayey,7.87,89.15,9.86,12.18,Partially Irrigated,1187.81,27634.21
Satara,2015,Cotton,Zaid,30.82,26.8,736.9,47.6,Clayey,6.63,60.55,42.41,53.78,Irrigated,2232.38,68797.22
Satara,2015,Cotton,Rabi,41.33,34.8,657.1,71.9,Red,6.96,92.94,80.46,36.29,Rainfed,1625.61,67190.49
Satara,2015,Cotton,Zaid,3.78,30.2,1142.4,45.7,Laterite,6.73,106.67,12.34,54.02,Rainfed,1231.15,4654.77
Satara,2015,Groundnut,Kharif,41.4,30.1,863.7,43.2,Black,5.9,18.54,68.58,72.41,Irrigated,1707.01,70673.79
Satara,2015,Groundnut,Rabi,29.37,32.9,791.6,78.8,Sandy,6.82,13.81,48.08,80.68,Partially Irrigated,1551.24,45556.63
Satara,2015,Groundnut,Kharif,22.27,26.4,583.6,88.6,Red,7.31,30.9,55.73,27.82,Rainfed,1266.18,28194.64
Satara,2015,Jowar,Kharif,3.99,24.8,571.0,56.0,Laterite,7.42,56.88,36.22,28.22,Irrigated,2017.11,8039.19
Satara,2015,Jowar,Rabi,48.96,27.1,577.8,45.3,Sandy,6.83,48.71,54.75,34.15,Irrigated,2888.55,141434.95
Satara,2015,Jowar,Kharif,36.31,29.1,447.5,51.1,Black,6.88,51.01,43.39,16.55,Rainfed,1614.25,58617.74
Satara,2015,Jowar,Zaid,46.22,30.4,337.5,60.2,Clayey,7.26,84.47,50.49,29.9,Partially Irrigated,2187.74,101124.76
Satara,2015,Maize,Zaid,32.49,29.4,629.3,86.3,Loamy,6.36,128.73,42.88,40.22,Rainfed,3377.35,109740.66
