Taluka,Latitude,Longitude,Elevation_m,Year,Month,Temperature_C,Temp_Max_C,Temp_Min_C,Humidity_pct,Rain_mm_per_day,Solar_Radiation_MJ_m2_day,Wind_Speed_m_s,Soil_Moisture_Topsoil_frac,Soil_Moisture_Rootzone_frac
Ajra,16.1546,74.1739,716.0,2014,8,23.2,30.48,19.8,91.11,12.97,15.16,3.66,0.92,0.93
Ajra,16.1546,74.1739,716.0,2014,9,23.22,29.7,19.5,89.27,3.89,16.97,2.85,0.88,0.9
Ajra,16.1546,74.1739,716.0,2014,10,23.2,29.87,14.73,81.96,4.73,18.74,1.65,0.82,0.81
Ajra,16.1546,74.1739,716.0,2014,11,21.47,29.86,12.06,72.15,1.0,17.58,2.02,0.73,0.72
Ajra,16.1546,74.1739,716.0,2014,12,21.02,30.6,11.28,64.86,0.53,16.83,1.96,0.57,0.6
Ajra,16.1546,74.1739,716.0,2014,13,24.26,40.17,11.28,69.28,4.22,18.84,2.61,0.58,0.67
Ajra,16.1546,74.1739,716.0,2015,1,21.19,33.04,9.92,52.66,0.01,18.12,1.72,0.4,0.54
Ajra,16.1546,74.1739,716.0,2015,2,24.07,36.14,14.36,42.01,0.36,22.36,1.79,0.21,0.51
Ajra,16.1546,74.1739,716.0,2015,3,26.21,39.06,11.47,53.34,0.68,21.92,1.88,0.35,0.52
Ajra,16.1546,74.1739,716.0,2015,4,27.96,40.87,17.47,53.85,0.99,24.93,2.02,0.34,0.52
Ajra,16.1546,74.1739,716.0,2015,5,27.85,39.72,21.64,65.82,2.17,23.63,2.58,0.45,0.53
Ajra,16.1546,74.1739,716.0,2015,6,24.42,34.67,19.63,84.37,11.54,17.54,4.25,0.72,0.69
Ajra,16.1546,74.1739,716.0,2015,7,23.76,28.58,20.27,88.02,6.87,17.12,4.63,0.83,0.84
Ajra,16.1546,74.1739,716.0,2015,8,23.51,29.64,20.12,88.95,6.11,16.57,3.46,0.84,0.86
Ajra,16.1546,74.1739,716.0,2015,9,23.48,31.02,19.12,86.53,3.68,18.71,2.22,0.81,0.83
Ajra,16.1546,74.1739,716.0,2015,10,24.43,32.03,18.39,77.71,2.16,18.75,1.34,0.75,0.76
Ajra,16.1546,74.1739,716.0,2015,11,24.02,32.79,15.17,67.75,0.39,17.28,1.94,0.55,0.61
Ajra,16.1546,74.1739,716.0,2015,12,23.73,34.34,12.74,52.78,0.04,17.54,2.05,0.39,0.54
Ajra,16.1546,74.1739,716.0,2015,13,24.55,40.87,9.92,67.97,2.92,19.52,2.49,0.56,0.65
Ajra,16.1546,74.1739,716.0,2016,1,22.98,35.91,13.84,44.76,0.0,18.41,1.75,0.21,0.51
Ajra,16.1546,74.1739,716.0,2016,2,25.61,39.31,14.72,47.93,0.0,20.99,1.83,0.15,0.5
Ajra,16.1546,74.1739,716.0,2016,3,28.15,40.62,16.1,44.99,0.27,23.37,2.05,0.17,0.5
Ajra,16.1546,74.1739,716.0,2016,4,29.36,41.83,18.28,50.47,0.39,24.84,2.54,0.25,0.51
Ajra,16.1546,74.1739,716.0,2016,5,28.64,40.9,19.86,61.36,0.87,24.74,3.05,0.34,0.52
Ajra,16.1546,74.1739,716.0,2016,6,24.54,36.61,20.74,84.27,14.05,15.37,3.69,0.71,0.69
Ajra,16.1546,74.1739,716.0,2016,7,23.03,27.03,20.22,93.08,22.03,12.5,4.23,0.95,0.96
Ajra,16.1546,74.1739,716.0,2016,8,22.84,27.55,19.83,91.84,13.25,14.72,4.06,0.94,0.97
Ajra,16.1546,74.1739,716.0,2016,9,22.32,28.11,17.71,90.71,5.03,15.93,2.83,0.89,0.91
Ajra,16.1546,74.1739,716.0,2016,10,21.84,29.69,13.28,80.94,1.7,18.92,1.81,0.82,0.83
Ajra,16.1546,74.1739,716.0,2016,11,20.89,33.05,12.18,61.5,0.54,18.83,2.01,0.64,0.65
Ajra,16.1546,74.1739,716.0,2016,12,22.05,33.51,10.43,47.04,0.01,17.9,2.08,0.44,0.55
Ajra,16.1546,74.1739,716.0,2016,13,24.35,41.83,10.43,66.62,4.87,18.87,2.66,0.54,0.68
Ajra,16.1546,74.1739,716.0,2017,1,22.76,35.24,11.69,42.06,0.0,18.74,1.86,0.23,0.51
Ajra,16.1546,74.1739,716.0,2017,2,25.12,38.04,13.95,37.27,0.0,22.65,2.03,0.15,0.5
Ajra,16.1546,74.1739,716.0,2017,3,26.62,40.56,13.13,46.91,0.02,24.66,1.98,0.12,0.5
Ajra,16.1546,74.1739,716.0,2017,4,29.02,41.38,18.78,49.68,0.23,25.72,2.43,0.12,0.5
Ajra,16.1546,74.1739,716.0,2017,5,28.32,40.34,19.84,62.68,2.24,23.62,2.83,0.38,0.52
Ajra,16.1546,74.1739,716.0,2017,6,24.64,33.2,20.76,84.23,8.43,17.19,4.09,0.7,0.67
Ajra,16.1546,74.1739,716.0,2017,7,23.6,27.64,20.66,89.45,11.6,15.39,4.65,0.86,0.86
Ajra,16.1546,74.1739,716.0,2017,8,23.32,28.31,19.05,89.64,7.52,15.7,3.3,0.86,0.87
Ajra,16.1546,74.1739,716.0,2017,9,23.64,29.56,19.5,89.47,10.39,16.13,2.06,0.9,0.91
Ajra,16.1546,74.1739,716.0,2017,10,23.12,29.4,15.59,86.2,3.97,16.86,1.4,0.89,0.91
Ajra,16.1546,74.1739,716.0,2017,11,20.88,29.65,12.41,74.78,0.05,18.07,1.87,0.75,0.74
Ajra,16.1546,74.1739,716.0,2017,12,20.95,30.38,11.85,61.96,0.2,16.75,2.23,0.56,0.6
Ajra,16.1546,74.1739,716.0,2017,13,24.32,41.38,11.69,68.04,3.74,19.26,2.56,0.55,0.68
Ajra,16.1546,74.1739,716.0,2018,1,22.14,33.46,11.96,45.4,0.01,17.99,1.59,0.36,0.53
Ajra,16.1546,74.1739,716.0,2018,2,24.81,36.49,13.06,32.23,0.02,20.81,1.78,0.19,0.51
Ajra,16.1546,74.1739,716.0,2018,3,27.3,39.45,16.93,43.81,0.26,22.02,1.72,0.2,0.51
Ajra,16.1546,74.1739,716.0,2018,4,29.3,40.95,18.09,46.87,0.46,24.03,2.02,0.25,0.51
Ajra,16.1546,74.1739,716.0,2018,5,27.48,40.97,19.78,67.57,3.1,22.2,2.37,0.45,0.55
Ajra,16.1546,74.1739,716.0,2018,6,24.23,32.97,20.45,88.79,15.59,15.86,3.77,0.82,0.8
Ajra,16.1546,74.1739,716.0,2018,7,23.05,26.8,20.01,92.0,14.61,12.03,4.98,0.93,0.94
Ajra,16.1546,74.1739,716.0,2018,8,22.65,26.71,20.12,90.98,7.74,12.8,4.74,0.9,0.92
Ajra,16.1546,74.1739,716.0,2018,9,22.85,29.3,17.68,86.92,4.47,19.86,2.02,0.85,0.86
Ajra,16.1546,74.1739,716.0,2018,10,23.44,30.91,13.71,74.66,1.66,19.72,1.59,0.77,0.77
Ajra,16.1546,74.1739,716.0,2018,11,22.98,32.17,12.94,62.6,0.54,17.95,1.82,0.6,0.62
Ajra,16.1546,74.1739,716.0,2018,12,22.12,32.68,11.64,54.0,0.11,16.69,1.84,0.42,0.54
Ajra,16.1546,74.1739,716.0,2018,13,24.35,40.97,11.64,65.7,4.07,18.47,2.53,0.56,0.67
Ajra,16.1546,74.1739,716.0,2019,1,22.03,33.41,11.34,38.27,0.0,18.83,1.95,0.22,0.51
Ajra,16.1546,74.1739,716.0,2019,2,24.92,38.2,12.16,39.54,0.0,22.1,1.93,0.15,0.5
Ajra,16.1546,74.1739,716.0,2019,3,27.02,40.21,13.55,43.47,0.41,24.41,2.0,0.17,0.5
Ajra,16.1546,74.1739,716.0,2019,4,29.31,41.76,18.12,49.26,0.64,24.75,2.11,0.3,0.51
Ajra,16.1546,74.1739,716.0,2019,5,29.02,42.34,20.06,54.93,0.12,25.63,3.1,0.2,0.51
Ajra,16.1546,74.1739,716.0,2019,6,26.06,38.65,21.03,77.58,12.43,17.72,3.62,0.57,0.6
Ajra,16.1546,74.1739,716.0,2019,7,23.68,28.08,20.95,92.48,21.24,14.33,4.26,0.94,0.94
Ajra,16.1546,74.1739,716.0,2019,8,23.23,27.53,19.99,92.57,27.77,13.94,4.42,0.96,0.98
Ajra,16.1546,74.1739,716.0,2019,9,23.09,28.6,19.46,91.87,11.24,14.34,3.23,0.94,0.97
Ajra,16.1546,74.1739,716.0,2019,10,23.01,28.46,18.53,90.02,10.82,15.73,1.82,0.93,0.96
Ajra,16.1546,74.1739,716.0,2019,11,21.8,28.42,14.34,84.74,0.49,17.27,1.95,0.87,0.89
Ajra,16.1546,74.1739,716.0,2019,12,21.76,29.66,15.39,79.67,0.07,15.39,1.97,0.71,0.7
Ajra,16.1546,74.1739,716.0,2019,13,24.57,42.34,11.34,69.71,7.17,18.68,2.7,0.58,0.72
Ajra,16.1546,74.1739,716.0,2020,1,21.84,33.25,11.29,66.95,0.01,17.83,1.7,0.53,0.57
Ajra,16.1546,74.1739,716.0,2020,2,24.55,36.6,12.12,47.71,0.05,20.73,1.84,0.31,0.52
Ajra,16.1546,74.1739,716.0,2020,3,26.78,39.7,15.74,50.67,0.46,23.32,2.12,0.27,0.51
Ajra,16.1546,74.1739,716.0,2020,4,29.06,40.5,18.17,52.73,1.24,24.15,1.97,0.36,0.52
Ajra,16.1546,74.1739,716.0,2020,5,29.32,41.67,21.99,60.04,1.43,23.69,2.66,0.36,0.52
Ajra,16.1546,74.1739,716.0,2020,6,24.3,29.91,20.49,87.06,14.58,17.11,3.54,0.8,0.77
Ajra,16.1546,74.1739,716.0,2020,7,23.36,28.07,20.35,91.56,17.3,14.89,3.42,0.93,0.94
Ajra,16.1546,74.1739,716.0,2020,8,23.24,27.34,20.12,93.36,20.69,12.62,4.33,0.96,0.98
Ajra,16.1546,74.1739,716.0,2020,9,23.18,29.93,19.61,91.59,12.58,16.03,2.46,0.95,0.98
Ajra,16.1546,74.1739,716.0,2020,10,22.99,28.7,16.35,89.6,8.15,15.29,1.69,0.94,0.97
Ajra,16.1546,74.1739,716.0,2020,11,21.75,27.8,13.07,84.11,0.01,17.18,2.32,0.83,0.84
Ajra,16.1546,74.1739,716.0,2020,12,20.94,30.07,11.66,73.57,0.08,17.33,2.06,0.65,0.66
Ajra,16.1546,74.1739,716.0,2020,13,24.27,41.67,11.29,74.17,6.41,18.33,2.51,0.66,0.73
Ajra,16.1546,74.1739,716.0,2021,1,23.19,33.42,15.45,67.05,0.31,16.84,1.45,0.51,0.56
Ajra,16.1546,74.1739,716.0,2021,2,24.06,36.64,13.81,49.67,0.33,20.51,1.95,0.34,0.52
Ajra,16.1546,74.1739,716.0,2021,3,28.19,40.11,16.58,41.48,0.08,23.04,1.68,0.2,0.51
Ajra,16.1546,74.1739,716.0,2021,4,28.69,40.07,18.27,53.1,1.3,23.31,1.92,0.32,0.51
Ajra,16.1546,74.1739,716.0,2021,5,26.5,37.22,20.96,76.04,8.13,20.4,2.62,0.63,0.62
Ajra,16.1546,74.1739,716.0,2021,6,23.94,31.03,20.15,88.62,16.71,16.35,3.41,0.85,0.84
Ajra,16.1546,74.1739,716.0,2021,7,23.26,28.04,20.48,92.69,22.96,13.98,4.23,0.94,0.95
Ajra,16.1546,74.1739,716.0,2021,8,23.0,28.01,18.91,89.87,4.64,15.46,3.16,0.9,0.93
Ajra,16.1546,74.1739,716.0,2021,9,23.03,27.86,17.54,91.07,7.56,14.82,3.22,0.89,0.91
Ajra,16.1546,74.1739,716.0,2021,10,23.51,29.14,15.62,86.48,4.25,18.62,1.56,0.87,0.89
Ajra,16.1546,74.1739,716.0,2021,11,22.79,28.79,15.33,84.29,2.97,14.11,1.87,0.79,0.77
Ajra,16.1546,74.1739,716.0,2021,12,20.76,28.28,11.41,78.96,2.05,15.55,1.63,0.75,0.74
Ajra,16.1546,74.1739,716.0,2021,13,24.24,40.11,11.41,75.1,5.97,17.73,2.39,0.67,0.73
Ajra,16.1546,74.1739,716.0,2022,1,20.35,32.82,10.38,67.74,0.01,18.03,1.77,0.55,0.6
Ajra,16.1546,74.1739,716.0,2022,2,23.58,36.34,13.46,51.8,0.0,21.26,1.7,0.35,0.53
Ajra,16.1546,74.1739,716.0,2022,3,27.77,40.35,16.8,47.38,0.4,21.01,1.84,0.25,0.51
Ajra,16.1546,74.1739,716.0,2022,4,28.39,40.29,19.03,57.45,1.73,22.07,1.6,0.41,0.52
Ajra,16.1546,74.1739,716.0,2022,5,27.19,38.84,20.25,69.35,2.24,20.66,3.12,0.46,0.54
Ajra,16.1546,74.1739,716.0,2022,6,24.56,34.37,20.51,83.03,10.23,18.17,3.18,0.67,0.65
Ajra,16.1546,74.1739,716.0,2022,7,23.26,29.41,20.76,91.5,16.92,12.85,4.23,0.92,0.92
Ajra,16.1546,74.1739,716.0,2022,8,22.91,29.02,20.07,91.55,11.85,14.18,3.89,0.93,0.96
Ajra,16.1546,74.1739,716.0,2022,9,22.89,29.28,18.12,91.08,8.51,16.2,2.61,0.93,0.95
Ajra,16.1546,74.1739,716.0,2022,10,22.4,28.61,13.91,85.91,5.17,16.48,1.73,0.89,0.91
Ajra,16.1546,74.1739,716.0,2022,11,21.12,28.56,11.43,80.58,0.07,17.04,2.02,0.77,0.76
Ajra,16.1546,74.1739,716.0,2022,12,22.38,32.42,11.65,69.25,0.13,16.24,1.87,0.59,0.61
Ajra,16.1546,74.1739,716.0,2022,13,23.9,40.35,10.38,74.02,4.81,17.81,2.47,0.65,0.71
Ajra,16.1546,74.1739,716.0,2023,1,22.23,33.31,11.91,51.61,0.0,18.75,1.6,0.4,0.53
Ajra,16.1546,74.1739,716.0,2023,2,25.68,37.42,14.72,27.31,0.0,22.15,2.09,0.19,0.51
Ajra,16.1546,74.1739,716.0,2023,3,26.39,38.06,15.15,40.72,0.0,23.6,2.34,0.13,0.5
Ajra,16.1546,74.1739,716.0,2023,4,28.4,40.83,15.81,48.68,0.45,24.12,1.97,0.24,0.51
Ajra,16.1546,74.1739,716.0,2023,5,28.42,39.37,19.63,59.16,1.19,24.36,2.48,0.36,0.52
Ajra,16.1546,74.1739,716.0,2023,6,26.27,37.23,20.87,75.17,5.94,20.98,3.73,0.51,0.55
Ajra,16.1546,74.1739,716.0,2023,7,23.49,28.02,20.69,91.21,23.71,11.97,4.84,0.89,0.88
Ajra,16.1546,74.1739,716.0,2023,8,23.32,28.73,19.4,89.35,3.68,17.02,3.21,0.88,0.9
Ajra,16.1546,74.1739,716.0,2023,9,23.38,29.16,19.52,90.08,8.18,15.75,2.83,0.85,0.85
Ajra,16.1546,74.1739,716.0,2023,10,23.8,30.73,15.16,79.58,1.39,18.03,1.7,0.81,0.82
Ajra,16.1546,74.1739,716.0,2023,11,23.55,30.76,15.91,76.82,1.13,15.31,1.75,0.69,0.68
Ajra,16.1546,74.1739,716.0,2023,12,23.11,33.31,14.75,58.28,0.03,16.12,2.16,0.48,0.57
Ajra,16.1546,74.1739,716.0,2023,13,24.82,40.83,11.91,65.9,3.84,18.99,2.56,0.54,0.65
Bavda,16.5834,73.92,841.0,1997,1,23.22,35.38,11.37,55.63,0.08,18.35,2.09,0.43,0.49
Bavda,16.5834,73.92,841.0,1997,2,24.65,40.66,14.04,43.8,0.0,21.43,2.14,0.19,0.46
Bavda,16.5834,73.92,841.0,1997,3,28.65,41.75,18.53,50.66,0.08,23.32,2.15,0.13,0.46
Bavda,16.5834,73.92,841.0,1997,4,28.75,40.94,18.05,54.67,0.28,24.75,2.22,0.21,0.46
Bavda,16.5834,73.92,841.0,1997,5,29.69,39.54,21.58,57.93,0.08,24.01,2.96,0.2,0.46
Bavda,16.5834,73.92,841.0,1997,6,26.46,33.99,22.81,83.22,22.04,16.47,3.9,0.7,0.7
Bavda,16.5834,73.92,841.0,1997,7,25.13,28.4,22.84,91.55,26.22,14.61,4.61,0.95,0.98
Bavda,16.5834,73.92,841.0,1997,8,24.49,27.79,21.83,92.84,23.03,14.71,4.14,0.97,1.0
Bavda,16.5834,73.92,841.0,1997,9,24.48,29.46,21.15,88.64,3.13,19.07,1.89,0.88,0.91
Bavda,16.5834,73.92,841.0,1997,10,25.5,32.36,19.41,82.38,1.23,20.15,1.35,0.75,0.73
Bavda,16.5834,73.92,841.0,1997,11,25.87,33.83,19.57,76.01,0.95,17.76,1.56,0.58,0.59
Bavda,16.5834,73.92,841.0,1997,12,23.76,34.1,14.42,73.32,2.24,17.82,1.69,0.54,0.56
Bavda,16.5834,73.92,841.0,1997,13,25.89,41.75,11.37,71.06,6.67,19.35,2.56,0.55,0.65
Bavda,16.5834,73.92,841.0,1998,1,24.13,37.43,13.86,57.66,0.0,18.44,2.03,0.42,0.48
Bavda,16.5834,73.92,841.0,1998,2,25.46,38.54,14.79,49.91,0.02,20.91,2.32,0.19,0.46
Bavda,16.5834,73.92,841.0,1998,3,27.58,43.23,16.39,53.6,0.0,23.55,2.25,0.13,0.46
Bavda,16.5834,73.92,841.0,1998,4,31.21,43.7,22.04,52.27,0.01,24.71,2.59,0.1,0.45
Bavda,16.5834,73.92,841.0,1998,5,30.95,44.11,23.9,61.69,1.1,23.62,2.63,0.3,0.47
Bavda,16.5834,73.92,841.0,1998,6,27.34,39.19,22.91,80.3,25.0,15.97,3.77,0.64,0.65
Bavda,16.5834,73.92,841.0,1998,7,25.21,28.84,22.03,91.96,19.34,14.48,4.06,0.94,0.97
Bavda,16.5834,73.92,841.0,1998,8,25.25,30.15,22.7,92.5,17.87,14.39,3.18,0.96,0.99
Bavda,16.5834,73.92,841.0,1998,9,25.02,30.31,21.87,91.46,12.67,15.3,2.59,0.95,0.99
Bavda,16.5834,73.92,841.0,1998,10,24.52,30.68,18.34,88.19,3.68,17.78,2.09,0.9,0.95
Bavda,16.5834,73.92,841.0,1998,11,22.89,31.09,13.41,79.35,1.55,18.66,1.81,0.81,0.8
Bavda,16.5834,73.92,841.0,1998,12,21.37,31.89,13.37,62.88,0.03,17.89,2.97,0.61,0.61
Bavda,16.5834,73.92,841.0,1998,13,25.91,44.11,13.37,71.95,6.79,18.79,2.69,0.58,0.69
Bavda,16.5834,73.92,841.0,1999,1,22.73,35.02,13.1,51.54,0.0,19.96,2.31,0.44,0.5
Bavda,16.5834,73.92,841.0,1999,2,27.59,40.91,14.01,43.37,0.03,22.24,2.1,0.21,0.46
Bavda,16.5834,73.92,841.0,1999,3,29.36,44.18,18.31,47.23,0.0,24.86,2.26,0.12,0.46
Bavda,16.5834,73.92,841.0,1999,4,29.33,42.07,20.94,60.43,0.0,25.19,2.64,0.1,0.45
Bavda,16.5834,73.92,841.0,1999,5,27.59,40.66,22.52,74.1,6.51,20.15,2.66,0.4,0.54
Bavda,16.5834,73.92,841.0,1999,6,25.47,31.47,22.25,88.21,22.41,14.44,3.9,0.85,0.84
Bavda,16.5834,73.92,841.0,1999,7,24.84,28.5,22.84,92.13,24.24,13.14,4.44,0.95,0.98
Bavda,16.5834,73.92,841.0,1999,8,24.41,28.23,21.59,90.57,4.86,15.6,3.49,0.9,0.94
Bavda,16.5834,73.92,841.0,1999,9,24.37,29.71,20.44,90.28,5.88,18.08,2.31,0.88,0.9
Bavda,16.5834,73.92,841.0,1999,10,24.9,31.96,16.56,83.0,3.33,19.64,1.87,0.83,0.83
Bavda,16.5834,73.92,841.0,1999,11,23.7,34.47,14.12,65.33,0.02,19.66,2.24,0.62,0.62
Bavda,16.5834,73.92,841.0,1999,12,23.9,34.79,13.25,48.99,0.0,18.88,2.05,0.44,0.5
Bavda,16.5834,73.92,841.0,1999,13,25.67,44.18,13.1,69.74,5.64,19.3,2.69,0.56,0.67
Bavda,16.5834,73.92,841.0,2000,1,25.74,37.98,15.51,39.01,0.01,19.53,2.17,0.19,0.46
Bavda,16.5834,73.92,841.0,2000,2,24.73,38.67,15.08,54.17,0.04,22.04,2.27,0.14,0.46
Bavda,16.5834,73.92,841.0,2000,3,27.49,41.37,16.43,49.35,0.0,24.57,2.23,0.12,0.46
Bavda,16.5834,73.92,841.0,2000,4,29.82,43.11,20.69,59.36,0.29,25.79,2.67,0.21,0.46
Bavda,16.5834,73.92,841.0,2000,5,28.19,43.82,21.84,71.13,4.43,21.95,3.02,0.39,0.5
Bavda,16.5834,73.92,841.0,2000,6,25.54,30.68,22.4,88.81,15.28,15.53,3.72,0.84,0.83
Bavda,16.5834,73.92,841.0,2000,7,24.48,28.5,21.52,91.0,20.18,14.77,4.24,0.94,0.97
Bavda,16.5834,73.92,841.0,2000,8,24.47,28.58,21.88,91.27,14.99,14.45,3.55,0.91,0.94
Bavda,16.5834,73.92,841.0,2000,9,25.04,32.11,21.07,88.87,4.0,18.46,2.17,0.89,0.92
Bavda,16.5834,73.92,841.0,2000,10,24.99,32.73,16.38,83.46,3.4,18.88,1.25,0.84,0.85
Bavda,16.5834,73.92,841.0,2000,11,23.83,32.96,15.51,68.93,0.26,19.21,1.95,0.69,0.68
Bavda,16.5834,73.92,841.0,2000,12,23.38,34.73,14.12,46.33,0.48,17.9,2.43,0.49,0.52
Bavda,16.5834,73.92,841.0,2000,13,25.64,43.82,14.12,69.31,5.31,19.4,2.64,0.56,0.67
Bavda,16.5834,73.92,841.0,2001,1,24.99,37.58,14.43,49.07,0.1,18.02,1.92,0.35,0.47
Bavda,16.5834,73.92,841.0,2001,2,26.35,40.08,16.0,42.69,0.0,22.09,2.08,0.14,0.46
Bavda,16.5834,73.92,841.0,2001,3,26.78,40.13,17.12,54.58,0.0,24.97,2.37,0.11,0.45
Bavda,16.5834,73.92,841.0,2001,4,29.99,41.86,19.22,55.04,0.53,24.65,2.1,0.23,0.46
Bavda,16.5834,73.92,841.0,2001,5,28.84,42.15,23.27,67.27,3.48,23.2,3.3,0.31,0.49
Bavda,16.5834,73.92,841.0,2001,6,25.84,32.76,23.1,85.2,12.06,16.74,4.51,0.75,0.74
Bavda,16.5834,73.92,841.0,2001,7,24.8,28.66,21.49,90.65,14.16,13.36,4.39,0.9,0.92
Bavda,16.5834,73.92,841.0,2001,8,24.33,27.51,21.83,92.13,13.42,14.44,3.84,0.94,0.97
Bavda,16.5834,73.92,841.0,2001,9,24.64,30.67,20.7,90.09,5.63,17.35,2.13,0.88,0.9
Bavda,16.5834,73.92,841.0,2001,10,24.43,31.96,16.26,83.43,2.38,18.13,2.24,0.85,0.86
Bavda,16.5834,73.92,841.0,2001,11,24.38,33.12,16.59,69.69,0.23,19.16,2.17,0.65,0.65
Bavda,16.5834,73.92,841.0,2001,12,24.36,34.15,14.95,50.42,0.01,17.77,2.28,0.46,0.51
Bavda,16.5834,73.92,841.0,2001,13,25.8,42.15,14.43,69.34,4.37,19.13,2.78,0.55,0.66
Bavda,16.5834,73.92,841.0,2002,1,23.93,36.39,12.82,49.18,0.0,19.43,2.41,0.22,0.46
Bavda,16.5834,73.92,841.0,2002,2,27.22,39.09,17.48,46.92,0.0,21.28,2.01,0.14,0.46
Bavda,16.5834,73.92,841.0,2002,3,29.06,41.32,18.96,50.33,0.01,23.77,2.19,0.11,0.45
Bavda,16.5834,73.92,841.0,2002,4,30.9,43.67,21.19,52.59,0.09,25.26,2.26,0.14,0.46
Bavda,16.5834,73.92,841.0,2002,5,29.42,42.38,23.44,67.88,1.75,23.56,2.9,0.38,0.47
Bavda,16.5834,73.92,841.0,2002,6,26.48,34.76,23.66,85.69,23.07,14.66,3.67,0.78,0.77
Bavda,16.5834,73.92,841.0,2002,7,25.25,28.63,22.65,89.09,7.63,15.73,4.09,0.9,0.93
Bavda,16.5834,73.92,841.0,2002,8,24.48,28.81,21.51,91.38,15.1,13.04,3.94,0.93,0.96
Bavda,16.5834,73.92,841.0,2002,9,24.51,32.23,20.23,88.22,3.04,20.24,2.12,0.87,0.89
Bavda,16.5834,73.92,841.0,2002,10,25.57,33.84,17.8,80.96,4.39,18.38,1.7,0.8,0.78
Bavda,16.5834,73.92,841.0,2002,11,24.54,34.7,16.59,66.51,0.38,19.54,1.78,0.62,0.62
Bavda,16.5834,73.92,841.0,2002,12,24.14,35.89,15.3,52.6,0.02,17.85,1.97,0.44,0.5
Bavda,16.5834,73.92,841.0,2002,13,26.28,43.67,12.82,68.57,4.64,19.37,2.59,0.53,0.65
Bavda,16.5834,73.92,841.0,2003,1,25.77,36.67,14.33,48.95,0.0,17.96,1.83,0.21,0.46
Bavda,16.5834,73.92,841.0,2003,2,27.07,40.01,17.2,48.59,0.02,21.93,2.11,0.14,0.46
Bavda,16.5834,73.92,841.0,2003,3,28.79,41.32,17.4,49.01,0.12,23.87,2.21,0.14,0.46
Bavda,16.5834,73.92,841.0,2003,4,30.79,42.94,19.92,51.42,0.48,25.2,2.44,0.21,0.46
Bavda,16.5834,73.92,841.0,2003,5,30.34,42.11,21.52,60.08,0.13,25.38,3.25,0.21,0.46
Bavda,16.5834,73.92,841.0,2003,6,27.41,38.87,22.86,80.43,16.91,15.29,3.65,0.57,0.65
Bavda,16.5834,73.92,841.0,2003,7,25.32,28.42,22.72,92.33,17.07,12.98,3.83,0.94,0.97
Bavda,16.5834,73.92,841.0,2003,8,25.01,28.44,22.79,90.59,8.07,15.36,3.54,0.91,0.95
Bavda,16.5834,73.92,841.0,2003,9,24.73,30.27,21.25,89.52,3.77,17.71,2.7,0.87,0.89
Bavda,16.5834,73.92,841.0,2003,10,25.21,32.85,16.74,81.66,1.98,19.15,1.51,0.77,0.76
Bavda,16.5834,73.92,841.0,2003,11,25.25,34.97,16.46,64.64,0.16,19.04,1.9,0.57,0.59
Bavda,16.5834,73.92,841.0,2003,12,24.58,35.15,14.88,46.71,0.01,18.49,2.07,0.39,0.48
Bavda,16.5834,73.92,841.0,2003,13,26.68,42.94,14.33,67.1,4.08,19.34,2.59,0.5,0.63
Bavda,16.5834,73.92,841.0,2004,1,24.68,37.12,15.03,49.63,0.0,19.2,2.02,0.18,0.46
Bavda,16.5834,73.92,841.0,2004,2,26.94,39.77,15.57,44.44,0.0,21.99,1.94,0.13,0.46
Bavda,16.5834,73.92,841.0,2004,3,30.06,42.41,20.48,52.67,0.0,24.23,2.05,0.1,0.45
Bavda,16.5834,73.92,841.0,2004,4,29.95,41.53,20.41,56.23,0.25,26.18,2.39,0.19,0.46
Bavda,16.5834,73.92,841.0,2004,5,28.56,41.54,22.74,71.19,4.93,20.79,2.79,0.48,0.52
Bavda,16.5834,73.92,841.0,2004,6,25.6,31.75,22.84,88.86,20.8,15.08,4.08,0.86,0.86
Bavda,16.5834,73.92,841.0,2004,7,25.07,28.91,22.79,90.16,13.87,14.17,3.7,0.91,0.93
Bavda,16.5834,73.92,841.0,2004,8,24.4,28.09,21.29,91.81,15.0,15.1,4.28,0.94,0.98
Bavda,16.5834,73.92,841.0,2004,9,24.73,30.98,21.08,89.55,5.1,17.17,2.09,0.88,0.91
Bavda,16.5834,73.92,841.0,2004,10,24.53,32.2,16.59,80.84,1.19,20.57,2.09,0.8,0.79
Bavda,16.5834,73.92,841.0,2004,11,24.6,33.81,15.49,64.09,0.53,17.92,2.32,0.59,0.6
Bavda,16.5834,73.92,841.0,2004,12,24.02,35.4,14.28,45.13,0.0,18.5,2.62,0.4,0.48
Bavda,16.5834,73.92,841.0,2004,13,26.09,42.41,14.28,68.78,5.15,19.23,2.7,0.54,0.66
Bavda,16.5834,73.92,841.0,2005,1,24.75,36.47,14.11,47.63,0.04,18.75,1.98,0.18,0.46
Bavda,16.5834,73.92,841.0,2005,2,26.03,40.04,14.22,47.93,0.01,22.48,2.11,0.15,0.46
Bavda,16.5834,73.92,841.0,2005,3,27.92,41.64,16.64,52.12,0.01,24.74,2.24,0.12,0.46
Bavda,16.5834,73.92,841.0,2005,4,30.05,42.3,19.72,54.0,0.56,24.19,1.97,0.22,0.46
Bavda,16.5834,73.92,841.0,2005,5,29.61,41.59,21.2,63.06,1.24,25.08,2.66,0.3,0.47
