District_Name,Year,Month,Temperature_C,Humidity_pct,Rain_mm_per_day
Mumbai,2015,6,28.35,80.54,26.8
Mumbai,2015,7,26.95,86.62,9.09
Mumbai,2015,8,26.53,87.4,3.96
Mumbai,2015,9,26.51,84.46,10.29
Mumbai,2015,10,27.46,75.88,2.33
Mumbai,2015,11,25.39,69.43,0.98
Mumbai,2015,12,23.88,52.73,0.0
Mumbai,2015,13,26.95,66.94,4.68
Mumbai,2016,1,23.49,45.48,0.01
Mumbai,2016,2,25.65,50.44,0.68
Mumbai,2016,3,29.19,47.83,0.13
Mumbai,2016,4,30.52,53.82,0.05
Mumbai,2016,5,31.46,61.31,0.3
Mumbai,2016,6,29.21,77.23,17.64
Mumbai,2016,7,26.3,91.17,32.07
Mumbai,2016,8,25.89,90.72,22.76
Mumbai,2016,9,25.62,90.0,20.22
Mumbai,2016,10,24.98,78.89,3.24
Mumbai,2016,11,23.03,61.15,0.0
Mumbai,2016,12,23.35,53.87,0.0
Mumbai,2016,13,26.56,66.87,8.12
Mumbai,2017,1,23.34,48.83,0.0
Mumbai,2017,2,26.96,37.84,0.0
Mumbai,2017,3,28.45,46.6,0.06
Mumbai,2017,4,30.36,53.13,0.01
Mumbai,2017,5,31.54,59.1,0.43
Mumbai,2017,6,28.54,82.24,19.75
Mumbai,2017,7,26.63,89.94,32.79
Mumbai,2017,8,26.16,89.93,21.57
Mumbai,2017,9,26.7,88.39,15.73
Mumbai,2017,10,26.64,77.32,4.4
Mumbai,2017,11,23.55,67.16,0.03
Mumbai,2017,12,22.3,66.65,1.52
Mumbai,2017,13,26.76,67.44,8.08
Mumbai,2018,1,23.07,54.45,0.07
Mumbai,2018,2,26.01,44.69,0.23
Mumbai,2018,3,29.21,42.51,0.05
Mumbai,2018,4,30.89,51.32,0.03
Mumbai,2018,5,31.38,59.21,0.17
Mumbai,2018,6,28.59,81.75,17.96
Mumbai,2018,7,26.3,91.0,31.31
Mumbai,2018,8,25.74,89.94,13.67
Mumbai,2018,9,25.94,85.51,3.32
Mumbai,2018,10,26.92,69.41,0.7
Mumbai,2018,11,25.81,58.87,0.22
Mumbai,2018,12,23.39,46.4,0.01
Mumbai,2018,13,26.94,64.7,5.69
Mumbai,2019,1,23.38,34.59,0.01
Mumbai,2019,2,25.35,40.49,0.01
Mumbai,2019,3,28.04,43.84,0.02
Mumbai,2019,4,30.88,52.8,0.12
Mumbai,2019,5,31.03,58.28,0.01
Mumbai,2019,6,29.84,73.44,14.56
Mumbai,2019,7,26.93,90.82,35.39
Mumbai,2019,8,26.27,90.75,21.28
Mumbai,2019,9,26.32,91.42,31.32
Mumbai,2019,10,26.39,84.44,6.22
Mumbai,2019,11,25.18,78.56,1.78
Mumbai,2019,12,23.91,76.75,0.09
Mumbai,2019,13,26.96,68.18,9.28
Mumbai,2020,1,21.67,67.73,0.01
Mumbai,2020,2,25.17,49.88,0.01
Mumbai,2020,3,27.62,49.34,0.13
Mumbai,2020,4,31.56,51.15,0.17
Mumbai,2020,5,32.2,57.28,0.24
Mumbai,2020,6,28.13,82.85,15.44
Mumbai,2020,7,26.93,90.18,25.12
Mumbai,2020,8,26.35,92.3,38.82
Mumbai,2020,9,26.52,90.18,12.14
Mumbai,2020,10,26.94,82.78,5.82
Mumbai,2020,11,24.84,75.99,0.02
Mumbai,2020,12,23.24,69.43,0.39
Mumbai,2020,13,26.76,71.67,8.25
Mumbai,2021,1,24.23,61.76,0.27
Mumbai,2021,2,25.35,48.28,0.41
Mumbai,2021,3,29.88,37.32,0.07
Mumbai,2021,4,31.06,51.04,0.26
Mumbai,2021,5,30.72,65.07,10.6
Mumbai,2021,6,27.82,86.38,21.88
Mumbai,2021,7,26.86,89.71,33.94
Mumbai,2021,8,26.2,88.87,12.21
Mumbai,2021,9,26.22,91.12,19.06
Mumbai,2021,10,26.27,81.4,2.35
Mumbai,2021,11,25.42,78.9,1.66
Mumbai,2021,12,22.42,75.31,2.28
Mumbai,2021,13,26.88,71.39,8.8
Mumbai,2022,1,21.28,67.96,0.07
Mumbai,2022,2,23.56,56.72,0.01
Mumbai,2022,3,29.83,41.7,0.2
Mumbai,2022,4,31.74,50.69,0.13
Mumbai,2022,5,31.18,61.81,0.27
Mumbai,2022,6,28.89,76.63,11.25
Mumbai,2022,7,26.35,90.49,40.4
Mumbai,2022,8,26.09,90.16,18.64
Mumbai,2022,9,26.2,90.01,17.38
Mumbai,2022,10,25.41,82.64,6.08
Mumbai,2022,11,23.23,72.32,0.02
Mumbai,2022,12,23.79,68.69,0.18
Mumbai,2022,13,26.47,70.92,7.96
Mumbai,2023,1,22.2,58.51,0.01
Mumbai,2023,2,26.46,32.89,0.01
Mumbai,2023,3,28.35,44.47,0.52
Mumbai,2023,4,30.76,47.4,0.31
Mumbai,2023,5,31.29,58.09,0.37
Mumbai,2023,6,29.7,73.54,15.1
Mumbai,2023,7,26.7,91.28,45.34
Mumbai,2023,8,26.27,88.92,7.26
Mumbai,2023,9,26.6,89.95,16.12
Mumbai,2023,10,26.52,77.09,0.82
Mumbai,2023,11,25.16,73.49,1.02
Mumbai,2023,12,24.12,64.6,0.02
Mumbai,2023,13,27.0,66.92,7.29
Mumbai Suburban,1997,1,22.19,53.5,0.07
Mumbai Suburban,1997,2,24.26,43.41,0.0
Mumbai Suburban,1997,3,29.39,39.59,0.0
Mumbai Suburban,1997,4,29.28,52.13,0.06
Mumbai Suburban,1997,5,30.53,58.21,0.04
Mumbai Suburban,1997,6,28.11,81.08,18.52
Mumbai Suburban,1997,7,26.58,89.04,16.43
Mumbai Suburban,1997,8,25.85,90.2,21.61
Mumbai Suburban,1997,9,25.65,87.38,5.82
Mumbai Suburban,1997,10,25.83,77.71,0.4
Mumbai Suburban,1997,11,25.91,76.02,2.97
Mumbai Suburban,1997,12,22.71,74.14,1.19
Mumbai Suburban,1997,13,26.37,68.68,5.62
Mumbai Suburban,1998,1,23.12,58.52,0.0
Mumbai Suburban,1998,2,24.43,48.41,0.0
Mumbai Suburban,1998,3,27.85,46.57,0.0
Mumbai Suburban,1998,4,31.11,53.7,0.0
Mumbai Suburban,1998,5,32.62,55.89,0.23
Mumbai Suburban,1998,6,29.56,74.36,11.63
Mumbai Suburban,1998,7,26.75,89.6,19.45
Mumbai Suburban,1998,8,26.86,90.62,13.95
Mumbai Suburban,1998,9,26.59,89.66,13.27
Mumbai Suburban,1998,10,26.26,83.83,10.03
Mumbai Suburban,1998,11,24.12,75.64,1.09
Mumbai Suburban,1998,12,21.59,63.37,0.0
Mumbai Suburban,1998,13,26.75,69.31,5.84
Mumbai Suburban,1999,1,21.69,57.15,0.0
Mumbai Suburban,1999,2,26.64,47.81,0.02
Mumbai Suburban,1999,3,29.11,39.89,0.0
Mumbai Suburban,1999,4,30.45,56.05,0.0
Mumbai Suburban,1999,5,29.47,67.4,1.73
Mumbai Suburban,1999,6,27.7,80.92,15.31
Mumbai Suburban,1999,7,26.53,88.56,12.75
Mumbai Suburban,1999,8,25.75,88.92,4.9
Mumbai Suburban,1999,9,25.76,88.91,10.98
Mumbai Suburban,1999,10,25.63,80.87,7.52
Mumbai Suburban,1999,11,23.38,66.99,0.0
Mumbai Suburban,1999,12,22.33,56.12,0.0
Mumbai Suburban,1999,13,26.19,68.41,4.45
Mumbai Suburban,2000,1,23.43,48.02,0.0
Mumbai Suburban,2000,2,24.14,51.28,0.0
Mumbai Suburban,2000,3,27.56,42.79,0.0
Mumbai Suburban,2000,4,30.74,55.3,0.0
Mumbai Suburban,2000,5,29.2,70.9,8.71
Mumbai Suburban,2000,6,27.58,84.18,10.48
Mumbai Suburban,2000,7,25.99,88.47,26.48
Mumbai Suburban,2000,8,26.09,88.43,11.54
Mumbai Suburban,2000,9,26.25,86.14,3.41
Mumbai Suburban,2000,10,26.36,78.52,2.05
Mumbai Suburban,2000,11,24.72,63.81,0.15
Mumbai Suburban,2000,12,23.32,44.4,0.36
Mumbai Suburban,2000,13,26.28,66.88,5.31
Mumbai Suburban,2001,1,24.19,46.1,0.0
Mumbai Suburban,2001,2,25.55,41.31,0.0
Mumbai Suburban,2001,3,27.22,55.51,0.0
Mumbai Suburban,2001,4,30.78,49.6,0.05
Mumbai Suburban,2001,5,30.76,62.44,0.94
Mumbai Suburban,2001,6,27.71,81.88,16.89
Mumbai Suburban,2001,7,26.25,88.99,20.17
Mumbai Suburban,2001,8,25.64,90.94,13.87
Mumbai Suburban,2001,9,26.15,87.68,5.2
Mumbai Suburban,2001,10,25.84,80.23,3.88
Mumbai Suburban,2001,11,24.41,66.72,0.21
Mumbai Suburban,2001,12,23.69,56.33,0.0
Mumbai Suburban,2001,13,26.52,67.48,5.14
Mumbai Suburban,2002,1,22.4,51.24,0.0
Mumbai Suburban,2002,2,26.27,39.36,0.0
Mumbai Suburban,2002,3,29.44,43.22,0.01
Mumbai Suburban,2002,4,31.34,50.05,0.07
Mumbai Suburban,2002,5,31.5,60.51,0.28
Mumbai Suburban,2002,6,28.85,77.94,16.63
Mumbai Suburban,2002,7,26.88,85.08,4.09
Mumbai Suburban,2002,8,25.8,89.88,18.7
Mumbai Suburban,2002,9,25.84,85.8,2.99
Mumbai Suburban,2002,10,26.92,71.8,0.56
Mumbai Suburban,2002,11,25.61,57.2,0.09
Mumbai Suburban,2002,12,24.62,48.81,0.0
Mumbai Suburban,2002,13,27.12,63.56,3.63
Mumbai Suburban,2003,1,25.72,42.97,0.0
Mumbai Suburban,2003,2,26.34,48.37,0.3
Mumbai Suburban,2003,3,28.57,41.95,0.0
Mumbai Suburban,2003,4,30.97,52.54,0.03
Mumbai Suburban,2003,5,31.29,58.44,0.0
Mumbai Suburban,2003,6,28.79,79.64,23.64
Mumbai Suburban,2003,7,26.96,89.79,18.89
Mumbai Suburban,2003,8,26.23,89.52,12.27
Mumbai Suburban,2003,9,25.89,88.94,7.78
Mumbai Suburban,2003,10,25.95,75.98,1.65
Mumbai Suburban,2003,11,24.78,69.89,0.04
Mumbai Suburban,2003,12,23.45,56.57,0.01
Mumbai Suburban,2003,13,27.08,66.29,5.4
Mumbai Suburban,2004,1,23.26,51.89,0.01
Mumbai Suburban,2004,2,26.36,38.94,0.0
Mumbai Suburban,2004,3,30.38,37.07,0.0
Mumbai Suburban,2004,4,30.35,57.17,0.0
Mumbai Suburban,2004,5,30.85,62.81,2.97
Mumbai Suburban,2004,6,27.99,81.28,12.55
Mumbai Suburban,2004,7,26.76,87.27,21.17
Mumbai Suburban,2004,8,25.75,90.59,30.79
Mumbai Suburban,2004,9,26.47,86.95,7.59
Mumbai Suburban,2004,10,25.08,76.77,0.88
Mumbai Suburban,2004,11,25.05,66.56,0.14
Mumbai Suburban,2004,12,23.57,54.36,0.0
Mumbai Suburban,2004,13,26.82,66.04,6.39
Mumbai Suburban,2005,1,22.88,49.6,0.11
Mumbai Suburban,2005,2,25.2,46.68,0.0
Mumbai Suburban,2005,3,28.31,48.31,0.01
Mumbai Suburban,2005,4,30.55,48.54,0.45
Mumbai Suburban,2005,5,30.99,59.87,0.49
Mumbai Suburban,2005,6,29.35,76.08,26.21
Mumbai Suburban,2005,7,26.63,91.14,34.58
Mumbai Suburban,2005,8,26.02,90.19,15.13
Mumbai Suburban,2005,9,25.88,92.06,25.87
Mumbai Suburban,2005,10,25.52,77.0,2.44
Mumbai Suburban,2005,11,23.08,66.68,0.0
Mumbai Suburban,2005,12,22.29,58.58,0.0
Mumbai Suburban,2005,13,26.39,67.19,8.8
Mumbai Suburban,2006,1,23.41,49.35,0.0
Mumbai Suburban,2006,2,27.45,38.58,0.0
Mumbai Suburban,2006,3,28.19,48.1,0.31
Mumbai Suburban,2006,4,29.69,56.88,0.0
Mumbai Suburban,2006,5,30.6,63.86,5.91
Mumbai Suburban,2006,6,28.23,81.59,14.65
Mumbai Suburban,2006,7,26.03,91.13,36.32
Mumbai Suburban,2006,8,25.47,91.52,34.05
Mumbai Suburban,2006,9,26.08,90.43,12.82
Mumbai Suburban,2006,10,26.46,79.43,4.75
Mumbai Suburban,2006,11,24.64,74.58,0.8
Mumbai Suburban,2006,12,23.59,62.22,0.01
Mumbai Suburban,2006,13,26.64,69.15,9.23
Mumbai Suburban,2007,1,23.93,51.69,0.0
Mumbai Suburban,2007,2,25.54,53.43,0.01
Mumbai Suburban,2007,3,28.9,42.48,0.0
Mumbai Suburban,2007,4,31.38,50.85,0.28
Mumbai Suburban,2007,5,31.1,60.14,0.14
Mumbai Suburban,2007,6,28.75,81.18,28.52
Mumbai Suburban,2007,7,26.82,89.76,24.2
Mumbai Suburban,2007,8,26.25,90.84,19.71
Mumbai Suburban,2007,9,26.4,89.6,15.04
Mumbai Suburban,2007,10,25.24,73.54,0.16
Mumbai Suburban,2007,11,24.15,68.08,0.26
Mumbai Suburban,2007,12,23.72,60.73,0.0
Mumbai Suburban,2007,13,26.85,67.76,7.38
Mumbai Suburban,2008,1,22.51,47.32,0.0
Mumbai Suburban,2008,2,24.17,39.35,0.0
Mumbai Suburban,2008,3,28.93,44.24,0.22
Mumbai Suburban,2008,4,30.6,51.87,0.01
Mumbai Suburban,2008,5,30.56,61.49,0.11
Mumbai Suburban,2008,6,27.73,84.03,22.72
Mumbai Suburban,2008,7,26.47,89.39,21.06
Mumbai Suburban,2008,8,25.81,90.33,22.08
Mumbai Suburban,2008,9,25.96,88.88,17.57
Mumbai Suburban,2008,10,25.73,75.21,1.17
Mumbai Suburban,2008,11,24.64,67.6,0.08
Mumbai Suburban,2008,12,24.6,58.16,0.23
Mumbai Suburban,2008,13,26.48,66.57,7.11
Mumbai Suburban,2009,1,24.88,50.29,0.0
Mumbai Suburban,2009,2,26.6,39.78,0.0
Mumbai Suburban,2009,3,29.64,42.01,0.1
Mumbai Suburban,2009,4,31.96,47.6,0.02
Mumbai Suburban,2009,5,31.21,58.69,0.07
Mumbai Suburban,2009,6,29.42,72.9,7.38
Mumbai Suburban,2009,7,26.48,90.44,33.97
Mumbai Suburban,2009,8,26.39,89.42,12.96
Mumbai Suburban,2009,9,26.61,88.71,9.22
Mumbai Suburban,2009,10,26.04,75.76,6.74
Mumbai Suburban,2009,11,24.36,75.11,3.65
Mumbai Suburban,2009,12,23.02,67.18,0.0
Mumbai Suburban,2009,13,27.21,66.66,6.24
Mumbai Suburban,2010,1,23.54,56.91,0.01
Mumbai Suburban,2010,2,25.03,50.76,0.0
Mumbai Suburban,2010,3,29.45,46.79,0.19
Mumbai Suburban,2010,4,31.34,53.3,0.02
Mumbai Suburban,2010,5,32.12,59.92,0.26
Mumbai Suburban,2010,6,28.52,84.07,22.18
Mumbai Suburban,2010,7,26.74,91.49,34.17
Mumbai Suburban,2010,8,26.38,91.06,28.08
Mumbai Suburban,2010,9,26.57,88.74,8.69
Mumbai Suburban,2010,10,26.64,81.91,6.3
Mumbai Suburban,2010,11,25.74,82.33,2.19
Mumbai Suburban,2010,12,21.53,70.72,0.0
Mumbai Suburban,2010,13,26.97,71.61,8.58
Mumbai Suburban,2011,1,21.97,56.83,0.0
Mumbai Suburban,2011,2,24.51,51.27,0.01
Mumbai Suburban,2011,3,29.24,39.23,0.0
Mumbai Suburban,2011,4,30.3,55.11,0.23
Mumbai Suburban,2011,5,30.77,60.96,0.07
Mumbai Suburban,2011,6,28.19,82.42,11.67
Mumbai Suburban,2011,7,26.52,90.04,34.91
Mumbai Suburban,2011,8,26.08,91.33,20.66
Mumbai Suburban,2011,9,25.98,88.54,11.61
Mumbai Suburban,2011,10,26.43,79.16,5.41
Mumbai Suburban,2011,11,24.86,66.61,0.01
Mumbai Suburban,2011,12,23.2,58.8,0.0
Mumbai Suburban,2011,13,26.51,68.45,7.12
Mumbai Suburban,2012,1,21.5,54.44,0.0
Mumbai Suburban,2012,2,25.2,35.81,0.0
Mumbai Suburban,2012,3,27.83,37.52,0.0
Mumbai Suburban,2012,4,30.52,53.32,0.08
Mumbai Suburban,2012,5,30.43,61.28,0.06
Mumbai Suburban,2012,6,29.13,74.58,7.85
Mumbai Suburban,2012,7,26.85,88.77,18.4
Mumbai Suburban,2012,8,26.21,90.3,12.86
Mumbai Suburban,2012,9,25.97,89.12,13.61
Mumbai Suburban,2012,10,26.4,78.5,6.67
Mumbai Suburban,2012,11,24.0,67.33,0.01
Mumbai Suburban,2012,12,23.35,63.03,0.0
Mumbai Suburban,2012,13,26.45,66.28,4.98
Mumbai Suburban,2013,1,22.57,53.53,0.0
Mumbai Suburban,2013,2,25.71,50.1,0.24
Mumbai Suburban,2013,3,28.78,42.68,0.03
Mumbai Suburban,2013,4,29.75,55.77,0.0
Mumbai Suburban,2013,5,31.21,60.35,0.01
Mumbai Suburban,2013,6,27.51,86.41,31.05
Mumbai Suburban,2013,7,25.94,91.67,28.47
Mumbai Suburban,2013,8,25.76,89.88,7.7
Mumbai Suburban,2013,9,26.22,88.6,10.5
Mumbai Suburban,2013,10,26.22,82.0,2.86
Mumbai Suburban,2013,11,24.46,71.14,0.14
Mumbai Suburban,2013,12,22.84,60.91,0.07
Mumbai Suburban,2013,13,26.41,69.51,6.77
Mumbai Suburban,2014,1,23.15,56.91,0.02
Mumbai Suburban,2014,2,24.79,48.44,0.01
Mumbai Suburban,2014,3,28.46,45.22,0.13
Mumbai Suburban,2014,4,30.78,48.89,0.07
Mumbai Suburban,2014,5,31.47,56.52,0.41
Mumbai Suburban,2014,6,30.46,68.07,2.53
Mumbai Suburban,2014,7,27.21,86.6,41.88
Mumbai Suburban,2014,8,26.19,90.45,20.02
Mumbai Suburban,2014,9,26.17,86.91,9.38
Mumbai Suburban,2014,10,26.66,75.36,0.97
Mumbai Suburban,2014,11,25.11,67.06,0.65
Mumbai Suburban,2014,12,23.07,54.41,0.61
Mumbai Suburban,2014,13,26.97,65.52,6.48
Mumbai Suburban,2015,1,22.88,53.44,0.03
Mumbai Suburban,2015,2,25.97,43.43,0.06
Mumbai Suburban,2015,3,28.03,50.36,1.62
Mumbai Suburban,2015,4,30.07,56.22,0.06
Mumbai Suburban,2015,5,31.4,61.29,1.09
Mumbai Suburban,2015,6,28.35,80.54,26.8
Mumbai Suburban,2015,7,26.95,86.62,9.09
Mumbai Suburban,2015,8,26.53,87.4,3.96
Mumbai Suburban,2015,9,26.51,84.46,10.29
Mumbai Suburban,2015,10,27.46,75.88,2.33
Mumbai Suburban,2015,11,25.39,69.43,0.98
Mumbai Suburban,2015,12,23.88,52.73,0.0
Mumbai Suburban,2015,13,26.95,66.94,4.68
Mumbai Suburban,2016,1,23.49,45.48,0.01
Mumbai Suburban,2016,2,25.65,50.44,0.68
Mumbai Suburban,2016,3,29.19,47.83,0.13
Mumbai Suburban,2016,4,30.52,53.82,0.05
Mumbai Suburban,2016,5,31.46,61.31,0.3
Mumbai Suburban,2016,6,29.21,77.23,17.64
Mumbai Suburban,2016,7,26.3,91.17,32.07
Mumbai Suburban,2016,8,25.89,90.72,22.76
Mumbai Suburban,2016,9,25.62,90.0,20.22
Mumbai Suburban,2016,10,24.98,78.89,3.24
Mumbai Suburban,2016,11,23.03,61.15,0.0
Mumbai Suburban,2016,12,23.35,53.87,0.0
Mumbai Suburban,2016,13,26.56,66.87,8.12
Mumbai Suburban,2017,1,23.34,48.83,0.0
Mumbai Suburban,2017,2,26.96,37.84,0.0
Mumbai Suburban,2017,3,28.45,46.6,0.06
Mumbai Suburban,2017,4,30.36,53.13,0.01
Mumbai Suburban,2017,5,31.54,59.1,0.43
Mumbai Suburban,2017,6,28.54,82.24,19.75
Mumbai Suburban,2017,7,26.63,89.94,32.79
Mumbai Suburban,2017,8,26.16,89.93,21.57
Mumbai Suburban,2017,9,26.7,88.39,15.73
Mumbai Suburban,2017,10,26.64,77.32,4.4
Mumbai Suburban,2017,11,23.55,67.16,0.03
Mumbai Suburban,2017,12,22.3,66.65,1.52
Mumbai Suburban,2017,13,26.76,67.44,8.08
Mumbai Suburban,2018,1,23.07,54.45,0.07
Mumbai Suburban,2018,2,26.01,44.69,0.23
Mumbai Suburban,2018,3,29.21,42.51,0.05
Mumbai Suburban,2018,4,30.89,51.32,0.03
Mumbai Suburban,2018,5,31.38,59.21,0.17
Mumbai Suburban,2018,6,28.59,81.75,17.96
Mumbai Suburban,2018,7,26.3,91.0,31.31
Mumbai Suburban,2018,8,25.74,89.94,13.67
Mumbai Suburban,2018,9,25.94,85.51,3.32
Mumbai Suburban,2018,10,26.92,69.41,0.7
Mumbai Suburban,2018,11,25.81,58.87,0.22
Mumbai Suburban,2018,12,23.39,46.4,0.01
Mumbai Suburban,2018,13,26.94,64.7,5.69
Mumbai Suburban,2019,1,23.38,34.59,0.01
Mumbai Suburban,2019,2,25.35,40.49,0.01
Mumbai Suburban,2019,3,28.04,43.84,0.02
Mumbai Suburban,2019,4,30.88,52.8,0.12
Mumbai Suburban,2019,5,31.03,58.28,0.01
Mumbai Suburban,2019,6,29.84,73.44,14.56
Mumbai Suburban,2019,7,26.93,90.82,35.39
Mumbai Suburban,2019,8,26.27,90.75,21.28
Mumbai Suburban,2019,9,26.32,91.42,31.32
Mumbai Suburban,2019,10,26.39,84.44,6.22
Mumbai Suburban,2019,11,25.18,78.56,1.78
Mumbai Suburban,2019,12,23.91,76.75,0.09
Mumbai Suburban,2019,13,26.96,68.18,9.28
Mumbai Suburban,2020,1,21.67,67.73,0.01
Mumbai Suburban,2020,2,25.17,49.88,0.01
Mumbai Suburban,2020,3,27.62,49.34,0.13
Mumbai Suburban,2020,4,31.56,51.15,0.17
Mumbai Suburban,2020,5,32.2,57.28,0.24
Mumbai Suburban,2020,6,28.13,82.85,15.44
Mumbai Suburban,2020,7,26.93,90.18,25.12
Mumbai Suburban,2020,8,26.35,92.3,38.82
Mumbai Suburban,2020,9,26.52,90.18,12.14
Mumbai Suburban,2020,10,26.94,82.78,5.82
Mumbai Suburban,2020,11,24.84,75.99,0.02
Mumbai Suburban,2020,12,23.24,69.43,0.39
Mumbai Suburban,2020,13,26.76,71.67,8.25
Mumbai Suburban,2021,1,24.23,61.76,0.27
Mumbai Suburban,2021,2,25.35,48.28,0.41
Mumbai Suburban,2021,3,29.88,37.32,0.07
Mumbai Suburban,2021,4,31.06,51.04,0.26
Mumbai Suburban,2021,5,30.72,65.07,10.6
Mumbai Suburban,2021,6,27.82,86.38,21.88
Mumbai Suburban,2021,7,26.86,89.71,33.94
Mumbai Suburban,2021,8,26.2,88.87,12.21
Mumbai Suburban,2021,9,26.22,91.12,19.06
Mumbai Suburban,2021,10,26.27,81.4,2.35
Mumbai Suburban,2021,11,25.42,78.9,1.66
Mumbai Suburban,2021,12,22.42,75.31,2.28
Mumbai Suburban,2021,13,26.88,71.39,8.8
Mumbai Suburban,2022,1,21.28,67.96,0.07
Mumbai Suburban,2022,2,23.56,56.72,0.01
Mumbai Suburban,2022,3,29.83,41.7,0.2
Mumbai Suburban,2022,4,31.74,50.69,0.13
Mumbai Suburban,2022,5,31.18,61.81,0.27
Mumbai Suburban,2022,6,28.89,76.63,11.25
Mumbai Suburban,2022,7,26.35,90.49,40.4
Mumbai Suburban,2022,8,26.09,90.16,18.64
Mumbai Suburban,2022,9,26.2,90.01,17.38
Mumbai Suburban,2022,10,25.41,82.64,6.08
Mumbai Suburban,2022,11,23.23,72.32,0.02
Mumbai Suburban,2022,12,23.79,68.69,0.18
Mumbai Suburban,2022,13,26.47,70.92,7.96
Mumbai Suburban,2023,1,22.2,58.51,0.01
Mumbai Suburban,2023,2,26.46,32.89,0.01
Mumbai Suburban,2023,3,28.35,44.47,0.52
Mumbai Suburban,2023,4,30.76,47.4,0.31
Mumbai Suburban,2023,5,31.29,58.09,0.37
Mumbai Suburban,2023,6,29.7,73.54,15.1
Mumbai Suburban,2023,7,26.7,91.28,45.34
Mumbai Suburban,2023,8,26.27,88.92,7.26
Mumbai Suburban,2023,9,26.6,89.95,16.12
Mumbai Suburban,2023,10,26.52,77.09,0.82
Mumbai Suburban,2023,11,25.16,73.49,1.02
Mumbai Suburban,2023,12,24.12,64.6,0.02
Mumbai Suburban,2023,13,27.0,66.92,7.29
Thane,1997,1,22.19,53.5,0.07
Thane,1997,2,24.26,43.41,0.0
Thane,1997,3,29.39,39.59,0.0
Thane,1997,4,29.28,52.13,0.06
Thane,1997,5,30.53,58.21,0.04
Thane,1997,6,28.11,81.08,18.52
Thane,1997,7,26.58,89.04,16.43
Thane,1997,8,25.85,90.2,21.61
Thane,1997,9,25.65,87.38,5.82
Thane,1997,10,25.83,77.71,0.4
Thane,1997,11,25.91,76.02,2.97
Thane,1997,12,22.71,74.14,1.19
Thane,1997,13,26.37,68.68,5.62
Thane,1998,1,23.12,58.52,0.0
Thane,1998,2,24.43,48.41,0.0
Thane,1998,3,27.85,46.57,0.0
Thane,1998,4,31.11,53.7,0.0
Thane,1998,5,32.62,55.89,0.23
Thane,1998,6,29.56,74.36,11.63
Thane,1998,7,26.75,89.6,19.45
Thane,1998,8,26.86,90.62,13.95
Thane,1998,9,26.59,89.66,13.27
Thane,1998,10,26.26,83.83,10.03
Thane,1998,11,24.12,75.64,1.09
Thane,1998,12,21.59,63.37,0.0
Thane,1998,13,26.75,69.31,5.84
Thane,1999,1,21.69,57.15,0.0
Thane,1999,2,26.64,47.81,0.02
Thane,1999,3,29.11,39.89,0.0
Thane,1999,4,30.45,56.05,0.0
Thane,1999,5,29.47,67.4,1.73
Thane,1999,6,27.7,80.92,15.31
Thane,1999,7,26.53,88.56,12.75
Thane,1999,8,25.75,88.92,4.9
Thane,1999,9,25.76,88.91,10.98
Thane,1999,10,25.63,80.87,7.52
Thane,1999,11,23.38,66.99,0.0
Thane,1999,12,22.33,56.12,0.0
Thane,1999,13,26.19,68.41,4.45
Thane,2000,1,23.43,48.02,0.0
Thane,2000,2,24.14,51.28,0.0
Thane,2000,3,27.56,42.79,0.0
Thane,2000,4,30.74,55.3,0.0
Thane,2000,5,29.2,70.9,8.71
Thane,2000,6,27.58,84.18,10.48
Thane,2000,7,25.99,88.47,26.48
Thane,2000,8,26.09,88.43,11.54
Thane,2000,9,26.25,86.14,3.41
Thane,2000,10,26.36,78.52,2.05
Thane,2000,11,24.72,63.81,0.15
Thane,2000,12,23.32,44.4,0.36
Thane,2000,13,26.28,66.88,5.31
Thane,2001,1,24.19,46.1,0.0
Thane,2001,2,25.55,41.31,0.0
Thane,2001,3,27.22,55.51,0.0
Thane,2001,4,30.78,49.6,0.05
Thane,2001,5,30.76,62.44,0.94
Thane,2001,6,27.71,81.88,16.89
Thane,2001,7,26.25,88.99,20.17
Thane,2001,8,25.64,90.94,13.87
Thane,2001,9,26.15,87.68,5.2
Thane,2001,10,25.84,80.23,3.88
Thane,2001,11,24.41,66.72,0.21
Thane,2001,12,23.69,56.33,0.0
Thane,2001,13,26.52,67.48,5.14
Thane,2002,1,22.4,51.24,0.0
Thane,2002,2,26.27,39.36,0.0
Thane,2002,3,29.44,43.22,0.01
Thane,2002,4,31.34,50.05,0.07
Thane,2002,5,31.5,60.51,0.28
Thane,2002,6,28.85,77.94,16.63
Thane,2002,7,26.88,85.08,4.09
Thane,2002,8,25.8,89.88,18.7
Thane,2002,9,25.84,85.8,2.99
Thane,2002,10,26.92,71.8,0.56
Thane,2002,11,25.61,57.2,0.09
Thane,2002,12,24.62,48.81,0.0
Thane,2002,13,27.12,63.56,3.63
Thane,2003,1,25.72,42.97,0.0
Thane,2003,2,26.34,48.37,0.3
Thane,2003,3,28.57,41.95,0.0
Thane,2003,4,30.97,52.54,0.03
Thane,2003,5,31.29,58.44,0.0
Thane,2003,6,28.79,79.64,23.64
Thane,2003,7,26.96,89.79,18.89
Thane,2003,8,26.23,89.52,12.27
Thane,2003,9,25.89,88.94,7.78
Thane,2003,10,25.95,75.98,1.65
Thane,2003,11,24.78,69.89,0.04
Thane,2003,12,23.45,56.57,0.01
