Taluka,Latitude,Longitude,Year,Month,Temperature_C,Humidity_pct,Rain_mm_per_day
Bavda,16.5834,73.92,2003,9,24.73,89.52,3.77
Bavda,16.5834,73.92,2003,10,25.21,81.66,1.98
Bavda,16.5834,73.92,2003,11,25.25,64.64,0.16
Bavda,16.5834,73.92,2003,12,24.58,46.71,0.01
Bavda,16.5834,73.92,2003,13,26.68,67.1,4.08
Bavda,16.5834,73.92,2004,1,24.68,49.63,0.0
Bavda,16.5834,73.92,2004,2,26.94,44.44,0.0
Bavda,16.5834,73.92,2004,3,30.06,52.67,0.0
Bavda,16.5834,73.92,2004,4,29.95,56.23,0.25
Bavda,16.5834,73.92,2004,5,28.56,71.19,4.93
Bavda,16.5834,73.92,2004,6,25.6,88.86,20.8
Bavda,16.5834,73.92,2004,7,25.07,90.16,13.87
Bavda,16.5834,73.92,2004,8,24.4,91.81,15.0
Bavda,16.5834,73.92,2004,9,24.73,89.55,5.1
Bavda,16.5834,73.92,2004,10,24.53,80.84,1.19
Bavda,16.5834,73.92,2004,11,24.6,64.09,0.53
Bavda,16.5834,73.92,2004,12,24.02,45.13,0.0
Bavda,16.5834,73.92,2004,13,26.09,68.78,5.15
Bavda,16.5834,73.92,2005,1,24.75,47.63,0.04
Bavda,16.5834,73.92,2005,2,26.03,47.93,0.01
Bavda,16.5834,73.92,2005,3,27.92,52.12,0.01
Bavda,16.5834,73.92,2005,4,30.05,54.0,0.56
Bavda,16.5834,73.92,2005,5,29.61,63.06,1.24
Bavda,16.5834,73.92,2005,6,27.16,82.34,17.47
Bavda,16.5834,73.92,2005,7,25.31,92.21,25.41
Bavda,16.5834,73.92,2005,8,24.71,92.28,16.55
Bavda,16.5834,73.92,2005,9,24.76,92.29,14.01
Bavda,16.5834,73.92,2005,10,24.72,83.13,3.81
Bavda,16.5834,73.92,2005,11,22.03,71.16,0.02
Bavda,16.5834,73.92,2005,12,22.41,59.63,0.0
Bavda,16.5834,73.92,2005,13,25.78,69.94,6.63
Bavda,16.5834,73.92,2006,1,24.45,44.43,0.0
Bavda,16.5834,73.92,2006,2,27.35,43.41,0.0
Bavda,16.5834,73.92,2006,3,27.62,54.29,0.42
Bavda,16.5834,73.92,2006,4,29.3,56.51,0.02
Bavda,16.5834,73.92,2006,5,29.24,66.86,16.13
Bavda,16.5834,73.92,2006,6,25.74,90.25,18.76
Bavda,16.5834,73.92,2006,7,24.78,92.1,19.31
Bavda,16.5834,73.92,2006,8,24.28,92.39,18.1
Bavda,16.5834,73.92,2006,9,24.96,91.01,12.65
Bavda,16.5834,73.92,2006,10,25.27,83.22,4.65
Bavda,16.5834,73.92,2006,11,24.26,79.73,0.9
Bavda,16.5834,73.92,2006,12,23.09,59.92,0.0
Bavda,16.5834,73.92,2006,13,25.85,71.32,7.64
Bavda,16.5834,73.92,2007,1,24.67,49.58,0.0
Bavda,16.5834,73.92,2007,2,25.78,53.78,0.0
Bavda,16.5834,73.92,2007,3,28.7,50.79,0.0
Bavda,16.5834,73.92,2007,4,30.54,55.83,0.28
Bavda,16.5834,73.92,2007,5,29.29,66.74,1.73
Bavda,16.5834,73.92,2007,6,26.7,85.17,29.79
Bavda,16.5834,73.92,2007,7,25.31,91.98,17.34
Bavda,16.5834,73.92,2007,8,24.82,92.33,23.85
Bavda,16.5834,73.92,2007,9,24.95,91.59,13.91
Bavda,16.5834,73.92,2007,10,24.78,82.14,1.33
Bavda,16.5834,73.92,2007,11,22.81,72.61,0.84
Bavda,16.5834,73.92,2007,12,23.76,62.11,0.0
Bavda,16.5834,73.92,2007,13,26.01,71.31,7.44
Bavda,16.5834,73.92,2008,1,23.65,47.91,0.0
Bavda,16.5834,73.92,2008,2,25.02,48.62,0.16
Bavda,16.5834,73.92,2008,3,28.39,53.01,0.85
Bavda,16.5834,73.92,2008,4,29.54,56.24,0.33
Bavda,16.5834,73.92,2008,5,28.87,66.87,2.77
Bavda,16.5834,73.92,2008,6,26.05,87.39,14.64
Bavda,16.5834,73.92,2008,7,25.25,89.51,10.27
Bavda,16.5834,73.92,2008,8,24.61,91.71,16.58
Bavda,16.5834,73.92,2008,9,24.53,90.43,13.66
Bavda,16.5834,73.92,2008,10,24.7,79.93,0.84
Bavda,16.5834,73.92,2008,11,24.26,69.14,0.49
Bavda,16.5834,73.92,2008,12,24.16,56.98,0.35
Bavda,16.5834,73.92,2008,13,25.75,69.86,5.08
Bavda,16.5834,73.92,2009,1,25.56,47.0,0.0
Bavda,16.5834,73.92,2009,2,27.28,45.51,0.0
Bavda,16.5834,73.92,2009,3,29.36,48.76,0.08
Bavda,16.5834,73.92,2009,4,30.63,54.09,0.09
Bavda,16.5834,73.92,2009,5,29.95,61.58,0.34
Bavda,16.5834,73.92,2009,6,26.89,80.79,10.48
Bavda,16.5834,73.92,2009,7,25.03,92.33,29.72
Bavda,16.5834,73.92,2009,8,25.04,90.78,7.93
Bavda,16.5834,73.92,2009,9,25.3,90.8,11.74
Bavda,16.5834,73.92,2009,10,24.8,81.64,6.56
Bavda,16.5834,73.92,2009,11,23.78,79.29,2.94
Bavda,16.5834,73.92,2009,12,23.37,68.43,0.02
Bavda,16.5834,73.92,2009,13,26.41,70.22,5.87
Bavda,16.5834,73.92,2010,1,24.69,59.4,0.21
Bavda,16.5834,73.92,2010,2,26.41,50.93,0.0
Bavda,16.5834,73.92,2010,3,29.44,49.42,0.01
Bavda,16.5834,73.92,2010,4,30.29,56.92,0.15
Bavda,16.5834,73.92,2010,5,30.65,62.41,0.42
Bavda,16.5834,73.92,2010,6,27.05,83.93,18.7
Bavda,16.5834,73.92,2010,7,25.2,92.41,32.25
Bavda,16.5834,73.92,2010,8,24.9,92.55,14.87
Bavda,16.5834,73.92,2010,9,25.19,90.33,9.06
Bavda,16.5834,73.92,2010,10,25.15,86.44,4.92
Bavda,16.5834,73.92,2010,11,24.75,85.03,2.63
Bavda,16.5834,73.92,2010,12,21.53,73.55,0.02
Bavda,16.5834,73.92,2010,13,26.26,73.74,6.99
Bavda,16.5834,73.92,2011,1,22.93,54.86,0.0
Bavda,16.5834,73.92,2011,2,25.09,54.04,0.01
Bavda,16.5834,73.92,2011,3,28.94,48.33,0.0
Bavda,16.5834,73.92,2011,4,29.4,55.78,0.31
Bavda,16.5834,73.92,2011,5,29.47,62.96,0.98
Bavda,16.5834,73.92,2011,6,26.24,86.1,15.32
Bavda,16.5834,73.92,2011,7,25.02,91.95,28.49
Bavda,16.5834,73.92,2011,8,24.73,92.47,18.84
Bavda,16.5834,73.92,2011,9,24.6,90.58,9.85
Bavda,16.5834,73.92,2011,10,25.32,83.15,3.06
Bavda,16.5834,73.92,2011,11,24.15,67.72,0.18
Bavda,16.5834,73.92,2011,12,24.47,50.96,0.0
Bavda,16.5834,73.92,2011,13,25.87,69.98,6.47
Bavda,16.5834,73.92,2012,1,23.76,48.85,0.0
Bavda,16.5834,73.92,2012,2,26.53,39.65,0.0
Bavda,16.5834,73.92,2012,3,27.84,46.51,0.0
Bavda,16.5834,73.92,2012,4,30.1,54.82,0.39
Bavda,16.5834,73.92,2012,5,29.58,61.32,0.12
Bavda,16.5834,73.92,2012,6,26.95,80.33,15.4
Bavda,16.5834,73.92,2012,7,25.15,91.37,20.92
Bavda,16.5834,73.92,2012,8,24.95,91.71,12.63
Bavda,16.5834,73.92,2012,9,24.69,90.52,8.05
Bavda,16.5834,73.92,2012,10,24.79,80.58,4.25
Bavda,16.5834,73.92,2012,11,23.93,72.94,0.29
Bavda,16.5834,73.92,2012,12,24.16,58.12,0.0
Bavda,16.5834,73.92,2012,13,26.03,68.14,5.19
Bavda,16.5834,73.92,2013,1,24.78,48.8,0.0
Bavda,16.5834,73.92,2013,2,26.96,48.91,0.07
Bavda,16.5834,73.92,2013,3,28.99,46.89,0.01
Bavda,16.5834,73.92,2013,4,29.07,56.86,0.11
Bavda,16.5834,73.92,2013,5,29.54,64.5,1.0
Bavda,16.5834,73.92,2013,6,25.92,88.66,21.71
Bavda,16.5834,73.92,2013,7,24.62,93.31,26.29
Bavda,16.5834,73.92,2013,8,24.46,91.55,8.0
Bavda,16.5834,73.92,2013,9,24.75,90.95,9.08
Bavda,16.5834,73.92,2013,10,24.82,86.61,3.68
Bavda,16.5834,73.92,2013,11,23.65,75.03,0.02
Bavda,16.5834,73.92,2013,12,22.74,58.52,0.0
Bavda,16.5834,73.92,2013,13,25.85,70.99,5.86
Bavda,16.5834,73.92,2014,1,24.62,54.77,0.0
Bavda,16.5834,73.92,2014,2,25.6,51.09,0.01
Bavda,16.5834,73.92,2014,3,28.39,47.2,0.11
Bavda,16.5834,73.92,2014,4,30.5,50.31,0.11
Bavda,16.5834,73.92,2014,5,29.82,61.86,1.56
Bavda,16.5834,73.92,2014,6,27.82,77.98,5.86
Bavda,16.5834,73.92,2014,7,25.59,89.34,26.18
Bavda,16.5834,73.92,2014,8,24.98,91.21,16.46
Bavda,16.5834,73.92,2014,9,25.05,89.51,7.61
Bavda,16.5834,73.92,2014,10,25.39,81.57,3.54
Bavda,16.5834,73.92,2014,11,23.7,71.61,0.7
Bavda,16.5834,73.92,2014,12,23.31,60.95,0.36
Bavda,16.5834,73.92,2014,13,26.23,69.06,5.27
Bavda,16.5834,73.92,2015,1,23.42,53.19,0.01
Bavda,16.5834,73.92,2015,2,26.17,44.68,0.18
Bavda,16.5834,73.92,2015,3,27.97,55.38,0.76
Bavda,16.5834,73.92,2015,4,29.56,55.44,0.43
Bavda,16.5834,73.92,2015,5,30.31,62.22,1.05
Bavda,16.5834,73.92,2015,6,26.46,84.28,18.5
Bavda,16.5834,73.92,2015,7,25.49,89.07,8.59
Bavda,16.5834,73.92,2015,8,25.16,89.89,6.92
Bavda,16.5834,73.92,2015,9,25.11,87.75,6.26
Bavda,16.5834,73.92,2015,10,26.38,80.06,2.42
Bavda,16.5834,73.92,2015,11,25.76,69.83,0.4
Bavda,16.5834,73.92,2015,12,25.61,51.22,0.01
Bavda,16.5834,73.92,2015,13,26.45,68.72,3.8
Bavda,16.5834,73.92,2016,1,25.11,44.38,0.0
Bavda,16.5834,73.92,2016,2,26.7,51.44,0.05
Bavda,16.5834,73.92,2016,3,29.17,49.43,0.16
Bavda,16.5834,73.92,2016,4,30.18,54.83,0.15
Bavda,16.5834,73.92,2016,5,30.36,62.29,0.33
Bavda,16.5834,73.92,2016,6,26.56,85.04,22.81
Bavda,16.5834,73.92,2016,7,24.84,93.35,36.98
Bavda,16.5834,73.92,2016,8,24.65,91.92,20.04
Bavda,16.5834,73.92,2016,9,24.2,91.25,8.73
Bavda,16.5834,73.92,2016,10,23.75,82.61,2.39
Bavda,16.5834,73.92,2016,11,22.35,65.23,0.27
Bavda,16.5834,73.92,2016,12,23.69,51.52,0.0
Bavda,16.5834,73.92,2016,13,25.96,68.64,7.7
Bavda,16.5834,73.92,2017,1,24.84,43.47,0.0
Bavda,16.5834,73.92,2017,2,27.32,41.4,0.0
Bavda,16.5834,73.92,2017,3,27.8,51.62,0.01
Bavda,16.5834,73.92,2017,4,29.92,55.41,0.05
Bavda,16.5834,73.92,2017,5,30.0,63.74,2.79
Bavda,16.5834,73.92,2017,6,26.51,85.55,14.42
Bavda,16.5834,73.92,2017,7,25.29,90.95,18.78
Bavda,16.5834,73.92,2017,8,25.06,90.79,12.03
Bavda,16.5834,73.92,2017,9,25.46,90.41,16.11
Bavda,16.5834,73.92,2017,10,25.26,85.98,4.44
Bavda,16.5834,73.92,2017,11,22.88,73.83,0.01
Bavda,16.5834,73.92,2017,12,22.63,64.02,0.28
Bavda,16.5834,73.92,2017,13,26.07,69.93,5.77
Bavda,16.5834,73.92,2018,1,23.95,50.01,0.0
Bavda,16.5834,73.92,2018,2,26.99,39.36,0.0
Bavda,16.5834,73.92,2018,3,28.88,48.81,0.17
Bavda,16.5834,73.92,2018,4,30.45,51.54,0.21
Bavda,16.5834,73.92,2018,5,29.3,67.62,1.76
Bavda,16.5834,73.92,2018,6,26.25,89.32,27.12
Bavda,16.5834,73.92,2018,7,24.89,92.85,24.59
Bavda,16.5834,73.92,2018,8,24.43,91.78,12.65
Bavda,16.5834,73.92,2018,9,24.74,87.69,5.37
Bavda,16.5834,73.92,2018,10,25.46,76.86,2.08
Bavda,16.5834,73.92,2018,11,24.47,67.76,0.88
Bavda,16.5834,73.92,2018,12,23.56,56.2,0.03
Bavda,16.5834,73.92,2018,13,26.1,68.49,6.27
Bavda,16.5834,73.92,2019,1,24.11,39.31,0.0
Bavda,16.5834,73.92,2019,2,26.21,43.61,0.0
Bavda,16.5834,73.92,2019,3,27.79,50.06,0.2
Bavda,16.5834,73.92,2019,4,30.34,54.32,0.28
Bavda,16.5834,73.92,2019,5,30.21,58.77,0.02
Bavda,16.5834,73.92,2019,6,28.09,77.48,18.61
Bavda,16.5834,73.92,2019,7,25.57,92.9,34.6
Bavda,16.5834,73.92,2019,8,25.09,92.37,37.44
Bavda,16.5834,73.92,2019,9,24.98,92.37,18.03
Bavda,16.5834,73.92,2019,10,25.24,88.42,11.55
Bavda,16.5834,73.92,2019,11,24.09,81.83,0.3
Bavda,16.5834,73.92,2019,12,24.12,76.51,0.09
Bavda,16.5834,73.92,2019,13,26.31,70.82,10.18
Bavda,16.5834,73.92,2020,1,23.32,67.16,0.0
Bavda,16.5834,73.92,2020,2,26.37,50.3,0.0
Bavda,16.5834,73.92,2020,3,28.01,52.77,0.22
Bavda,16.5834,73.92,2020,4,30.83,53.5,0.8
Bavda,16.5834,73.92,2020,5,31.05,60.48,1.43
Bavda,16.5834,73.92,2020,6,26.27,88.38,23.07
Bavda,16.5834,73.92,2020,7,25.27,92.21,24.53
Bavda,16.5834,73.92,2020,8,25.07,93.31,30.73
Bavda,16.5834,73.92,2020,9,25.04,91.42,16.81
Bavda,16.5834,73.92,2020,10,25.01,89.54,9.96
Bavda,16.5834,73.92,2020,11,24.3,80.08,0.0
Bavda,16.5834,73.92,2020,12,23.28,70.61,0.07
Bavda,16.5834,73.92,2020,13,26.15,74.23,9.0
Bavda,16.5834,73.92,2021,1,25.07,66.66,0.39
Bavda,16.5834,73.92,2021,2,26.26,49.82,0.21
Bavda,16.5834,73.92,2021,3,29.87,47.81,0.03
Bavda,16.5834,73.92,2021,4,30.25,55.31,1.12
Bavda,16.5834,73.92,2021,5,28.87,72.7,10.46
Bavda,16.5834,73.92,2021,6,26.0,89.37,25.42
Bavda,16.5834,73.92,2021,7,25.2,92.59,42.33
Bavda,16.5834,73.92,2021,8,24.89,90.39,7.14
Bavda,16.5834,73.92,2021,9,24.9,91.71,11.78
Bavda,16.5834,73.92,2021,10,25.38,85.56,4.76
Bavda,16.5834,73.92,2021,11,24.8,83.42,2.95
Bavda,16.5834,73.92,2021,12,22.56,79.06,2.69
Bavda,16.5834,73.92,2021,13,26.17,75.53,9.17
Bavda,16.5834,73.92,2022,1,21.77,69.95,0.04
Bavda,16.5834,73.92,2022,2,24.47,58.59,0.0
Bavda,16.5834,73.92,2022,3,29.58,50.16,0.19
Bavda,16.5834,73.92,2022,4,30.31,57.18,1.13
Bavda,16.5834,73.92,2022,5,29.33,67.81,1.84
Bavda,16.5834,73.92,2022,6,26.53,83.21,16.96
Bavda,16.5834,73.92,2022,7,24.95,92.14,25.55
Bavda,16.5834,73.92,2022,8,24.69,91.99,19.66
Bavda,16.5834,73.92,2022,9,24.73,91.18,11.61
Bavda,16.5834,73.92,2022,10,24.32,85.3,7.33
Bavda,16.5834,73.92,2022,11,23.31,77.85,0.03
Bavda,16.5834,73.92,2022,12,24.2,68.74,0.06
Bavda,16.5834,73.92,2022,13,25.69,74.61,7.09
Bavda,16.5834,73.92,2023,1,23.64,56.08,0.0
Bavda,16.5834,73.92,2023,2,27.92,29.53,0.0
Bavda,16.5834,73.92,2023,3,28.31,43.93,0.02
Bavda,16.5834,73.92,2023,4,29.91,52.84,0.36
Bavda,16.5834,73.92,2023,5,30.12,60.22,0.86
Bavda,16.5834,73.92,2023,6,28.41,75.36,9.57
Bavda,16.5834,73.92,2023,7,25.24,92.65,37.37
Bavda,16.5834,73.92,2023,8,25.09,90.1,5.35
Bavda,16.5834,73.92,2023,9,25.29,90.66,12.39
Bavda,16.5834,73.92,2023,10,25.45,81.9,2.07
Bavda,16.5834,73.92,2023,11,24.99,79.25,1.23
Bavda,16.5834,73.92,2023,12,24.74,59.75,0.02
Bavda,16.5834,73.92,2023,13,26.58,67.93,5.82
Bhudargad,16.2492,74.0368,1997,1,24.3,60.42,0.1
Bhudargad,16.2492,74.0368,1997,2,25.19,51.55,0.0
Bhudargad,16.2492,74.0368,1997,3,28.57,57.4,0.11
Bhudargad,16.2492,74.0368,1997,4,28.89,58.81,0.36
Bhudargad,16.2492,74.0368,1997,5,29.6,61.86,0.1
Bhudargad,16.2492,74.0368,1997,6,27.06,83.21,24.93
Bhudargad,16.2492,74.0368,1997,7,25.85,90.77,29.31
Bhudargad,16.2492,74.0368,1997,8,25.27,91.61,25.29
Bhudargad,16.2492,74.0368,1997,9,25.36,86.46,2.52
Bhudargad,16.2492,74.0368,1997,10,26.61,80.42,1.49
Bhudargad,16.2492,74.0368,1997,11,27.02,74.98,1.05
Bhudargad,16.2492,74.0368,1997,12,25.18,72.83,2.03
Bhudargad,16.2492,74.0368,1997,13,26.58,72.66,7.33
Bhudargad,16.2492,74.0368,1998,1,25.53,60.18,0.0
Bhudargad,16.2492,74.0368,1998,2,26.16,55.79,0.01
Bhudargad,16.2492,74.0368,1998,3,27.76,58.82,0.0
Bhudargad,16.2492,74.0368,1998,4,30.94,57.98,0.02
Bhudargad,16.2492,74.0368,1998,5,30.46,67.54,2.05
Bhudargad,16.2492,74.0368,1998,6,27.6,82.24,27.05
Bhudargad,16.2492,74.0368,1998,7,25.88,91.06,17.47
Bhudargad,16.2492,74.0368,1998,8,25.87,91.37,17.27
Bhudargad,16.2492,74.0368,1998,9,25.8,90.04,12.43
Bhudargad,16.2492,74.0368,1998,10,25.3,87.11,3.88
Bhudargad,16.2492,74.0368,1998,11,24.25,77.99,1.63
Bhudargad,16.2492,74.0368,1998,12,23.41,63.2,0.04
Bhudargad,16.2492,74.0368,1998,13,26.58,73.72,6.84
Bhudargad,16.2492,74.0368,1999,1,24.18,55.58,0.0
Bhudargad,16.2492,74.0368,1999,2,27.85,51.04,0.02
Bhudargad,16.2492,74.0368,1999,3,29.13,54.99,0.0
Bhudargad,16.2492,74.0368,1999,4,28.95,65.29,0.0
Bhudargad,16.2492,74.0368,1999,5,27.71,76.52,7.21
Bhudargad,16.2492,74.0368,1999,6,26.16,87.79,24.34
Bhudargad,16.2492,74.0368,1999,7,25.53,90.93,27.4
Bhudargad,16.2492,74.0368,1999,8,25.14,89.39,5.32
Bhudargad,16.2492,74.0368,1999,9,25.17,88.8,5.4
Bhudargad,16.2492,74.0368,1999,10,25.87,83.0,4.07
Bhudargad,16.2492,74.0368,1999,11,25.26,67.76,0.03
Bhudargad,16.2492,74.0368,1999,12,25.41,54.6,0.0
Bhudargad,16.2492,74.0368,1999,13,26.35,72.26,6.19
Bhudargad,16.2492,74.0368,2000,1,26.44,48.25,0.01
Bhudargad,16.2492,74.0368,2000,2,25.44,58.51,0.03
Bhudargad,16.2492,74.0368,2000,3,27.61,56.22,0.0
Bhudargad,16.2492,74.0368,2000,4,29.34,65.11,0.43
Bhudargad,16.2492,74.0368,2000,5,28.22,74.07,5.38
Bhudargad,16.2492,74.0368,2000,6,26.16,88.61,18.04
Bhudargad,16.2492,74.0368,2000,7,25.17,90.15,21.43
Bhudargad,16.2492,74.0368,2000,8,25.23,90.04,13.78
Bhudargad,16.2492,74.0368,2000,9,25.59,88.56,5.08
Bhudargad,16.2492,74.0368,2000,10,25.88,83.22,3.18
Bhudargad,16.2492,74.0368,2000,11,25.38,68.61,0.28
Bhudargad,16.2492,74.0368,2000,12,24.91,51.56,0.29
Bhudargad,16.2492,74.0368,2000,13,26.28,71.92,5.69
Bhudargad,16.2492,74.0368,2001,1,25.97,54.05,0.13
Bhudargad,16.2492,74.0368,2001,2,26.77,51.35,0.0
Bhudargad,16.2492,74.0368,2001,3,27.14,58.71,0.0
Bhudargad,16.2492,74.0368,2001,4,29.77,60.1,0.52
Bhudargad,16.2492,74.0368,2001,5,28.99,69.55,3.68
Bhudargad,16.2492,74.0368,2001,6,26.4,85.37,12.89
Bhudargad,16.2492,74.0368,2001,7,25.4,90.49,16.6
Bhudargad,16.2492,74.0368,2001,8,24.96,91.22,12.57
Bhudargad,16.2492,74.0368,2001,9,25.32,88.78,4.47
Bhudargad,16.2492,74.0368,2001,10,25.36,82.76,2.57
Bhudargad,16.2492,74.0368,2001,11,25.98,69.65,0.34
Bhudargad,16.2492,74.0368,2001,12,26.0,53.55,0.02
Bhudargad,16.2492,74.0368,2001,13,26.5,71.41,4.52
Bhudargad,16.2492,74.0368,2002,1,25.06,54.44,0.0
Bhudargad,16.2492,74.0368,2002,2,27.51,53.2,0.0
Bhudargad,16.2492,74.0368,2002,3,29.07,57.03,0.01
Bhudargad,16.2492,74.0368,2002,4,30.41,59.19,0.17
Bhudargad,16.2492,74.0368,2002,5,29.42,71.27,1.86
Bhudargad,16.2492,74.0368,2002,6,27.02,86.03,24.61
Bhudargad,16.2492,74.0368,2002,7,25.98,88.02,8.09
Bhudargad,16.2492,74.0368,2002,8,25.2,90.53,15.34
Bhudargad,16.2492,74.0368,2002,9,25.3,86.81,2.92
Bhudargad,16.2492,74.0368,2002,10,26.47,81.92,4.76
Bhudargad,16.2492,74.0368,2002,11,25.89,69.47,0.25
Bhudargad,16.2492,74.0368,2002,12,25.57,56.79,0.01
Bhudargad,16.2492,74.0368,2002,13,26.9,71.33,4.85
Bhudargad,16.2492,74.0368,2003,1,26.36,55.69,0.01
Bhudargad,16.2492,74.0368,2003,2,27.44,55.74,0.02
Bhudargad,16.2492,74.0368,2003,3,28.84,55.5,0.18
Bhudargad,16.2492,74.0368,2003,4,30.43,57.61,0.62
Bhudargad,16.2492,74.0368,2003,5,30.22,63.71,0.22
Bhudargad,16.2492,74.0368,2003,6,27.8,81.83,18.56
Bhudargad,16.2492,74.0368,2003,7,26.15,90.82,18.12
Bhudargad,16.2492,74.0368,2003,8,25.89,89.01,8.87
Bhudargad,16.2492,74.0368,2003,9,25.5,88.35,3.98
Bhudargad,16.2492,74.0368,2003,10,26.16,81.34,2.58
Bhudargad,16.2492,74.0368,2003,11,26.21,67.64,0.16
Bhudargad,16.2492,74.0368,2003,12,25.6,53.31,0.01
Bhudargad,16.2492,74.0368,2003,13,27.21,70.12,4.47
Bhudargad,16.2492,74.0368,2004,1,25.48,55.35,0.0
Bhudargad,16.2492,74.0368,2004,2,27.24,52.65,0.0
Bhudargad,16.2492,74.0368,2004,3,29.8,58.47,0.01
Bhudargad,16.2492,74.0368,2004,4,29.87,60.66,0.3
Bhudargad,16.2492,74.0368,2004,5,28.69,74.27,5.96
Bhudargad,16.2492,74.0368,2004,6,26.3,88.01,19.82
Bhudargad,16.2492,74.0368,2004,7,25.85,89.01,14.32
Bhudargad,16.2492,74.0368,2004,8,25.12,90.36,15.27
Bhudargad,16.2492,74.0368,2004,9,25.37,88.72,4.88
Bhudargad,16.2492,74.0368,2004,10,25.64,80.23,1.69
Bhudargad,16.2492,74.0368,2004,11,25.99,65.72,0.84
Bhudargad,16.2492,74.0368,2004,12,25.32,50.55,0.0
Bhudargad,16.2492,74.0368,2004,13,26.72,71.22,5.27
Bhudargad,16.2492,74.0368,2005,1,25.54,54.92,0.03
Bhudargad,16.2492,74.0368,2005,2,26.44,54.59,0.01
Bhudargad,16.2492,74.0368,2005,3,27.97,58.51,0.0
Bhudargad,16.2492,74.0368,2005,4,29.71,60.81,1.11
Bhudargad,16.2492,74.0368,2005,5,29.61,66.41,1.4
Bhudargad,16.2492,74.0368,2005,6,27.41,84.53,21.52
Bhudargad,16.2492,74.0368,2005,7,25.96,91.56,28.71
Bhudargad,16.2492,74.0368,2005,8,25.4,91.12,16.05
Bhudargad,16.2492,74.0368,2005,9,25.37,91.3,15.88
Bhudargad,16.2492,74.0368,2005,10,25.74,82.65,4.3
Bhudargad,16.2492,74.0368,2005,11,23.71,70.96,0.03
Bhudargad,16.2492,74.0368,2005,12,24.12,62.26,0.0
Bhudargad,16.2492,74.0368,2005,13,26.41,72.57,7.46
Bhudargad,16.2492,74.0368,2006,1,25.72,51.3,0.0
Bhudargad,16.2492,74.0368,2006,2,27.6,51.17,0.0
Bhudargad,16.2492,74.0368,2006,3,27.7,59.35,0.71
Bhudargad,16.2492,74.0368,2006,4,29.09,61.21,0.04
Bhudargad,16.2492,74.0368,2006,5,29.02,70.69,14.97
Bhudargad,16.2492,74.0368,2006,6,26.37,89.49,20.08
Bhudargad,16.2492,74.0368,2006,7,25.52,90.74,18.36
Bhudargad,16.2492,74.0368,2006,8,25.04,90.99,18.35
Bhudargad,16.2492,74.0368,2006,9,25.65,89.92,12.45
Bhudargad,16.2492,74.0368,2006,10,26.21,82.58,6.46
Bhudargad,16.2492,74.0368,2006,11,25.63,78.83,0.9
Bhudargad,16.2492,74.0368,2006,12,24.61,62.49,0.0
Bhudargad,16.2492,74.0368,2006,13,26.5,73.34,7.75
Bhudargad,16.2492,74.0368,2007,1,25.55,56.44,0.0
Bhudargad,16.2492,74.0368,2007,2,26.28,58.2,0.0
Bhudargad,16.2492,74.0368,2007,3,28.59,57.72,0.0
Bhudargad,16.2492,74.0368,2007,4,30.17,61.69,0.47
Bhudargad,16.2492,74.0368,2007,5,29.31,69.72,2.49
Bhudargad,16.2492,74.0368,2007,6,27.04,86.63,32.88
Bhudargad,16.2492,74.0368,2007,7,25.99,90.85,20.06
Bhudargad,16.2492,74.0368,2007,8,25.53,91.01,25.04
Bhudargad,16.2492,74.0368,2007,9,25.68,90.52,15.88
Bhudargad,16.2492,74.0368,2007,10,25.77,82.4,1.84
Bhudargad,16.2492,74.0368,2007,11,24.2,72.91,1.41
Bhudargad,16.2492,74.0368,2007,12,24.8,66.16,0.01
Bhudargad,16.2492,74.0368,2007,13,26.58,73.77,8.36
Bhudargad,16.2492,74.0368,2008,1,24.65,55.49,0.0
Bhudargad,16.2492,74.0368,2008,2,25.53,56.05,0.27
Bhudargad,16.2492,74.0368,2008,3,28.19,59.48,1.47
Bhudargad,16.2492,74.0368,2008,4,29.15,62.22,0.67
Bhudargad,16.2492,74.0368,2008,5,29.02,68.97,2.41
Bhudargad,16.2492,74.0368,2008,6,26.73,86.87,17.05
Bhudargad,16.2492,74.0368,2008,7,25.96,88.87,12.05
Bhudargad,16.2492,74.0368,2008,8,25.33,90.62,20.05
Bhudargad,16.2492,74.0368,2008,9,25.33,88.89,13.87
Bhudargad,16.2492,74.0368,2008,10,25.86,79.74,1.07
Bhudargad,16.2492,74.0368,2008,11,25.72,68.83,0.46
Bhudargad,16.2492,74.0368,2008,12,25.6,60.13,0.42
Bhudargad,16.2492,74.0368,2008,13,26.42,72.22,5.82
Bhudargad,16.2492,74.0368,2009,1,26.28,53.42,0.0
Bhudargad,16.2492,74.0368,2009,2,27.49,54.15,0.0
Bhudargad,16.2492,74.0368,2009,3,29.29,55.85,0.12
Bhudargad,16.2492,74.0368,2009,4,30.19,60.29,0.19
Bhudargad,16.2492,74.0368,2009,5,29.75,66.13,0.74
Bhudargad,16.2492,74.0368,2009,6,27.26,83.02,13.18
Bhudargad,16.2492,74.0368,2009,7,25.75,91.29,32.84
Bhudargad,16.2492,74.0368,2009,8,25.68,90.2,8.44
Bhudargad,16.2492,74.0368,2009,9,25.89,90.19,12.29
Bhudargad,16.2492,74.0368,2009,10,25.82,80.56,7.64
Bhudargad,16.2492,74.0368,2009,11,25.06,79.52,3.51
Bhudargad,16.2492,74.0368,2009,12,24.81,70.08,0.05
