District_Name,Crop_Year,Season,Crop,Crop_Type,Area_ha,Production_t,Yield_t_per_ha,Temperature_C,Humidity_pct,Rainfall_mm
Ahilyanagar,2004,Kharif,Sesamum,Oilseeds,1100.0,400.0,0.364,25.762500000000003,76.00999999999999,553.61
Ahilyanagar,2004,Kharif,Small Millets,Cereals,2900.0,1000.0,0.345,25.762500000000003,76.00999999999999,553.61
Ahilyanagar,2004,Kharif,Soyabean,Oilseeds,35500.0,51800.0,1.459,25.762500000000003,76.00999999999999,553.61
Ahilyanagar,2004,Kharif,Sunflower,Oilseeds,11000.0,5800.0,0.527,25.762500000000003,76.00999999999999,553.61
Ahilyanagar,2004,Kharif,Urad,Pulses,5000.0,3100.0,0.62,25.762500000000003,76.00999999999999,553.61
Ahilyanagar,2004,Rabi,Gram,Pulses,61700.0,40900.0,0.663,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Jowar,Cereals,555000.0,263300.0,0.474,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Linseed,Oilseeds,1100.0,200.0,0.182,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Maize,Cereals,10900.0,22100.0,2.028,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Other Cereals,Cereals,900.0,200.0,0.222,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Other Rabi Pulses,Pulses,300.0,100.0,0.333,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Rapeseed &Mustard,Oilseeds,200.0,0.0,0.0,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Safflower,Oilseeds,20800.0,12400.0,0.596,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Sesamum,Oilseeds,100.0,0.0,0.0,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Small Millets,Cereals,900.0,200.0,0.222,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Sunflower,Oilseeds,2600.0,1500.0,0.577,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Rabi,Wheat,Cereals,89300.0,154600.0,1.731,23.298333333333332,45.75333333333334,50.93
Ahilyanagar,2004,Summer,Groundnut,Oilseeds,9500.0,11700.0,1.232,30.655,41.09,58.50000000000001
Ahilyanagar,2004,Summer,Maize,Cereals,3100.0,4300.0,1.387,30.655,41.09,58.50000000000001
Ahilyanagar,2004,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,30.655,41.09,58.50000000000001
Ahilyanagar,2004,Whole Year,Sugarcane,Sugar,17000.0,1001800.0,58.929,25.465,54.129999999999995,657.96
Ahilyanagar,2005,Kharif,Arhar/Tur,Pulses,11100.0,3800.0,0.342,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Bajra,Cereals,217700.0,54800.0,0.252,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Castor Seed,Oilseeds,400.0,100.0,0.25,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Cotton(Lint),Fiber Crops,16600.0,22800.0,1.373,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Groundnut,Oilseeds,4900.0,2400.0,0.49,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Jowar,Cereals,100.0,100.0,1.0,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Maize,Cereals,15400.0,18500.0,1.201,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Moong(Green Gram),Pulses,8700.0,2400.0,0.276,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Niger Seed,Oilseeds,2300.0,700.0,0.304,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Other Kharif Pulses,Pulses,12300.0,3300.0,0.268,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Ragi,Cereals,2900.0,2300.0,0.793,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Rice,Cereals,8000.0,3500.0,0.438,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Sesamum,Oilseeds,1000.0,200.0,0.2,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Small Millets,Cereals,1000.0,400.0,0.4,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Soyabean,Oilseeds,37500.0,38800.0,1.035,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Sunflower,Oilseeds,10100.0,5900.0,0.584,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Kharif,Urad,Pulses,3700.0,1300.0,0.351,25.735,78.8125,804.1200000000001
Ahilyanagar,2005,Rabi,Gram,Pulses,68600.0,47100.0,0.687,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Jowar,Cereals,569900.0,258800.0,0.454,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Linseed,Oilseeds,1200.0,400.0,0.333,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Maize,Cereals,11700.0,19500.0,1.667,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Other Rabi Pulses,Pulses,300.0,100.0,0.333,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Rapeseed &Mustard,Oilseeds,300.0,,0.0,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Safflower,Oilseeds,21000.0,7200.0,0.343,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Sesamum,Oilseeds,100.0,100.0,1.0,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Small Millets,Cereals,600.0,300.0,0.5,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Sunflower,Oilseeds,2500.0,1000.0,0.4,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Rabi,Wheat,Cereals,103100.0,153800.0,1.492,22.286666666666665,50.65166666666667,97.34
Ahilyanagar,2005,Summer,Groundnut,Oilseeds,9500.0,16200.0,1.705,30.674999999999997,34.33,37.29
Ahilyanagar,2005,Summer,Maize,Cereals,1400.0,2100.0,1.5,30.674999999999997,34.33,37.29
Ahilyanagar,2005,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,30.674999999999997,34.33,37.29
Ahilyanagar,2005,Whole Year,Sugarcane,Sugar,56600.0,4395300.0,77.655,24.945000000000004,56.74916666666667,933.48
Ahilyanagar,2006,Kharif,Arhar/Tur,Pulses,13000.0,6600.0,0.508,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Bajra,Cereals,243900.0,148900.0,0.61,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Cotton(Lint),Fiber Crops,20600.0,36500.0,1.772,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Groundnut,Oilseeds,6100.0,4800.0,0.787,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Jowar,Cereals,100.0,100.0,1.0,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Maize,Cereals,17900.0,42400.0,2.369,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Moong(Green Gram),Pulses,16700.0,9900.0,0.593,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Niger Seed,Oilseeds,2700.0,700.0,0.259,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Other Kharif Pulses,Pulses,12900.0,3500.0,0.271,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Ragi,Cereals,3100.0,2100.0,0.677,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Rice,Cereals,8400.0,6600.0,0.786,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Sesamum,Oilseeds,900.0,200.0,0.222,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Small Millets,Cereals,5600.0,2000.0,0.357,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Soyabean,Oilseeds,49000.0,64500.0,1.316,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Sunflower,Oilseeds,11800.0,6000.0,0.508,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Kharif,Urad,Pulses,6100.0,2400.0,0.393,25.2325,79.91499999999999,770.26
Ahilyanagar,2006,Rabi,Gram,Pulses,95800.0,65700.0,0.686,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Jowar,Cereals,528400.0,274000.0,0.519,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Linseed,Oilseeds,1000.0,300.0,0.3,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Maize,Cereals,15300.0,20000.0,1.307,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Other Rabi Pulses,Pulses,5400.0,1400.0,0.259,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Rapeseed &Mustard,Oilseeds,100.0,,0.0,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Safflower,Oilseeds,17100.0,9300.0,0.544,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Sesamum,Oilseeds,100.0,100.0,1.0,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Small Millets,Cereals,400.0,100.0,0.25,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Sunflower,Oilseeds,2800.0,1100.0,0.393,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Rabi,Wheat,Cereals,153900.0,248100.0,1.612,22.963333333333335,54.92833333333332,117.06
Ahilyanagar,2006,Summer,Groundnut,Oilseeds,8300.0,13100.0,1.578,31.255000000000003,35.07,83.02
Ahilyanagar,2006,Summer,Maize,Cereals,1200.0,1800.0,1.5,31.255000000000003,35.07,83.02
Ahilyanagar,2006,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,31.255000000000003,35.07,83.02
Ahilyanagar,2006,Whole Year,Sugarcane,Sugar,93500.0,6137800.0,65.645,25.085833333333337,59.094166666666666,986.1499999999999
Ahilyanagar,2007,Kharif,Arhar/Tur,Pulses,14600.0,7900.0,0.541,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Bajra,Cereals,232600.0,174100.0,0.748,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Castor Seed,Oilseeds,400.0,100.0,0.25,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Cotton(Lint),Fiber Crops,40000.0,82100.0,2.052,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Groundnut,Oilseeds,6100.0,5400.0,0.885,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Jowar,Cereals,100.0,100.0,1.0,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Maize,Cereals,23600.0,73500.0,3.114,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Moong(Green Gram),Pulses,21000.0,14400.0,0.686,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Niger Seed,Oilseeds,2900.0,800.0,0.276,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Other Kharif Pulses,Pulses,12300.0,4900.0,0.398,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Ragi,Cereals,2600.0,2300.0,0.885,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Rice,Cereals,8600.0,10200.0,1.186,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Sesamum,Oilseeds,800.0,300.0,0.375,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Small Millets,Cereals,2200.0,1100.0,0.5,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Soyabean,Oilseeds,55400.0,84500.0,1.525,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Sunflower,Oilseeds,9400.0,6900.0,0.734,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Kharif,Urad,Pulses,9300.0,3600.0,0.387,25.792499999999997,78.8625,661.34
Ahilyanagar,2007,Rabi,Gram,Pulses,87300.0,60300.0,0.691,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Jowar,Cereals,503400.0,284000.0,0.564,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Linseed,Oilseeds,1100.0,300.0,0.273,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Maize,Cereals,12500.0,27400.0,2.192,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Other Rabi Pulses,Pulses,3200.0,1600.0,0.5,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Rapeseed &Mustard,Oilseeds,200.0,100.0,0.5,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Safflower,Oilseeds,14600.0,8700.0,0.596,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Sesamum,Oilseeds,100.0,100.0,1.0,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Small Millets,Cereals,400.0,100.0,0.25,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Sunflower,Oilseeds,2500.0,2900.0,1.16,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Rabi,Wheat,Cereals,130900.0,271100.0,2.071,23.046666666666667,45.13999999999999,35.46
Ahilyanagar,2007,Summer,Groundnut,Oilseeds,4300.0,7100.0,1.651,31.744999999999997,32.515,14.490000000000002
Ahilyanagar,2007,Summer,Maize,Cereals,1100.0,1600.0,1.455,31.744999999999997,32.515,14.490000000000002
Ahilyanagar,2007,Summer,Sunflower,Oilseeds,200.0,300.0,1.5,31.744999999999997,32.515,14.490000000000002
Ahilyanagar,2007,Whole Year,Sugarcane,Sugar,133300.0,10432000.0,78.26,25.444999999999997,55.910000000000004,685.2500000000001
Ahilyanagar,2008,Kharif,Arhar/Tur,Pulses,2700.0,1300.0,0.481,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Bajra,Cereals,128200.0,92400.0,0.721,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Castor Seed,Oilseeds,100.0,,0.0,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Cotton(Lint),Fiber Crops,59300.0,93300.0,1.573,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Groundnut,Oilseeds,2600.0,2200.0,0.846,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Jowar,Cereals,100.0,100.0,1.0,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Maize,Cereals,22100.0,69500.0,3.145,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Moong(Green Gram),Pulses,600.0,100.0,0.167,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Niger Seed,Oilseeds,1400.0,400.0,0.286,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Other Kharif Pulses,Pulses,3500.0,1000.0,0.286,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Ragi,Cereals,2600.0,2600.0,1.0,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Rice,Cereals,9300.0,9100.0,0.978,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Sesamum,Oilseeds,100.0,100.0,1.0,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Small Millets,Cereals,2200.0,700.0,0.318,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Soyabean,Oilseeds,55500.0,40100.0,0.723,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Sunflower,Oilseeds,3900.0,2100.0,0.538,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Kharif,Urad,Pulses,600.0,200.0,0.333,25.7125,75.3275,532.3900000000001
Ahilyanagar,2008,Rabi,Gram,Pulses,90500.0,65700.0,0.726,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Jowar,Cereals,507200.0,327800.0,0.646,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Linseed,Oilseeds,600.0,100.0,0.167,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Maize,Cereals,10200.0,28000.0,2.745,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Other Rabi Pulses,Pulses,2700.0,800.0,0.296,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Rapeseed &Mustard,Oilseeds,100.0,,0.0,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Safflower,Oilseeds,11100.0,7000.0,0.631,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Sesamum,Oilseeds,100.0,100.0,1.0,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Small Millets,Cereals,400.0,100.0,0.25,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Sunflower,Oilseeds,2500.0,1700.0,0.68,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Rabi,Wheat,Cereals,138200.0,219200.0,1.586,24.051666666666666,45.72333333333333,46.54
Ahilyanagar,2008,Summer,Groundnut,Oilseeds,5800.0,9500.0,1.638,31.134999999999998,34.845,5.17
Ahilyanagar,2008,Summer,Maize,Cereals,1800.0,2700.0,1.5,31.134999999999998,34.845,5.17
Ahilyanagar,2008,Summer,Sunflower,Oilseeds,100.0,300.0,3.0,31.134999999999998,34.845,5.17
Ahilyanagar,2008,Whole Year,Sugarcane,Sugar,77500.0,5564800.0,71.804,25.413333333333338,54.024166666666666,605.4900000000001
Ahilyanagar,2009,Kharif,Arhar/Tur,Pulses,12100.0,6200.0,0.512,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Bajra,Cereals,190700.0,115400.0,0.605,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Castor Seed,Oilseeds,100.0,,0.0,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Cotton(Lint),Fiber Crops,82700.0,125100.0,1.513,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Groundnut,Oilseeds,3600.0,2700.0,0.75,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Maize,Cereals,38500.0,110300.0,2.865,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Moong(Green Gram),Pulses,12800.0,7800.0,0.609,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Niger Seed,Oilseeds,1900.0,500.0,0.263,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Other Kharif Pulses,Pulses,4000.0,1000.0,0.25,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Ragi,Cereals,2600.0,1700.0,0.654,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Rice,Cereals,7400.0,2800.0,0.378,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Sesamum,Oilseeds,300.0,,0.0,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Small Millets,Cereals,1200.0,200.0,0.167,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Soyabean,Oilseeds,58000.0,53200.0,0.917,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Sunflower,Oilseeds,7500.0,2500.0,0.333,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Kharif,Urad,Pulses,10700.0,5000.0,0.467,26.432499999999997,73.7,497.48
Ahilyanagar,2009,Rabi,Gram,Pulses,102300.0,75700.0,0.74,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Jowar,Cereals,520500.0,350600.0,0.674,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Linseed,Oilseeds,600.0,100.0,0.167,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Maize,Cereals,11600.0,26000.0,2.241,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Other Rabi Pulses,Pulses,2300.0,1100.0,0.478,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Rapeseed &Mustard,Oilseeds,100.0,50.0,0.5,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Safflower,Oilseeds,11100.0,8500.0,0.766,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Sesamum,Oilseeds,100.0,,0.0,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Small Millets,Cereals,1000.0,400.0,0.4,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Sunflower,Oilseeds,2200.0,1200.0,0.545,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Rabi,Wheat,Cereals,129500.0,216000.0,1.668,23.515,52.440000000000005,197.04
Ahilyanagar,2009,Summer,Groundnut,Oilseeds,6800.0,9600.0,1.412,31.58,31.044999999999998,25.62
Ahilyanagar,2009,Summer,Maize,Cereals,3500.0,5100.0,1.457,31.58,31.044999999999998,25.62
Ahilyanagar,2009,Summer,Sunflower,Oilseeds,200.0,100.0,0.5,31.58,31.044999999999998,25.62
Ahilyanagar,2009,Whole Year,Sugarcane,Sugar,75600.0,6339000.0,83.849,25.977500000000003,54.145833333333336,706.56
Ahilyanagar,2010,Kharif,Arhar/Tur,Pulses,17600.0,11300.0,0.642,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Bajra,Cereals,196000.0,186800.0,0.953,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Cotton(Lint),Fiber Crops,101700.0,221100.0,2.174,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Groundnut,Oilseeds,4200.0,3600.0,0.857,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Maize,Cereals,45300.0,139500.0,3.079,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Moong(Green Gram),Pulses,15900.0,12400.0,0.78,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Niger Seed,Oilseeds,1900.0,700.0,0.368,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Other Kharif Pulses,Pulses,5200.0,900.0,0.173,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Ragi,Cereals,2800.0,2600.0,0.929,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Rice,Cereals,7500.0,7000.0,0.933,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Sesamum,Oilseeds,500.0,100.0,0.2,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Small Millets,Cereals,1100.0,200.0,0.182,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Soyabean,Oilseeds,50700.0,90800.0,1.791,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Sunflower,Oilseeds,8200.0,3400.0,0.415,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Kharif,Urad,Pulses,12100.0,7700.0,0.636,25.6825,79.5475,619.4399999999999
Ahilyanagar,2010,Rabi,Gram,Pulses,115200.0,94000.0,0.816,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Jowar,Cereals,540000.0,318000.0,0.589,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Linseed,Oilseeds,500.0,100.0,0.2,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Maize,Cereals,13200.0,26300.0,1.992,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Other Rabi Pulses,Pulses,5500.0,4400.0,0.8,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Safflower,Oilseeds,8800.0,5300.0,0.602,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Sesamum,Oilseeds,100.0,30.0,0.3,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Small Millets,Cereals,687100.0,593200.0,0.863,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Sunflower,Oilseeds,1000.0,800.0,0.8,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Rabi,Wheat,Cereals,133700.0,248900.0,1.862,23.025000000000002,55.22166666666667,183.07
Ahilyanagar,2010,Summer,Groundnut,Oilseeds,8100.0,11300.0,1.395,32.535,32.08,12.35
Ahilyanagar,2010,Summer,Maize,Cereals,2300.0,3400.0,1.478,32.535,32.08,12.35
Ahilyanagar,2010,Summer,Sunflower,Oilseeds,200.0,200.0,1.0,32.535,32.08,12.35
Ahilyanagar,2010,Whole Year,Sugarcane,Sugar,126000.0,11516400.0,91.4,25.772500000000004,59.89499999999999,829.24
Ahilyanagar,2011,Kharif,Arhar/Tur,Pulses,12800.0,6400.0,0.5,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Bajra,Cereals,184700.0,179500.0,0.972,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Castor Seed,Oilseeds,100.0,20.0,0.2,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Cotton(Lint),Fiber Crops,112000.0,238100.0,2.126,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Groundnut,Oilseeds,4500.0,3300.0,0.733,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Maize,Cereals,46300.0,125500.0,2.711,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Moong(Green Gram),Pulses,6400.0,1700.0,0.266,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Niger Seed,Oilseeds,1900.0,700.0,0.368,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Other Kharif Pulses,Pulses,6200.0,1100.0,0.177,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Ragi,Cereals,2800.0,3200.0,1.143,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Rice,Cereals,7900.0,7800.0,0.987,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Sesamum,Oilseeds,500.0,100.0,0.2,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Small Millets,Cereals,1900.0,300.0,0.158,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Soyabean,Oilseeds,58600.0,122700.0,2.094,25.5175,77.39500000000001,514.3599999999999
Ahilyanagar,2011,Kharif,Sunflower,Oilseeds,3200.0,1500.0,0.469,25.5175,77.39500000000001,514.3599999999999
